rank	sample	Weighted UniFrac error	Unweighted UniFrac error	L1 norm error	Completeness	Purity	F1 score	True positives	False positives	False negatives	Taxon counts	Jaccard index	Shannon diversity	Shannon equitability	Bray-Curtis distance
superkingdom	marmgCAMI2_short_read_sample_9	0.01260963271428571	0.3582437862649895	0.01208419999999995	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.30054844952640825	0.43359975767861614	0.006042099999999975
superkingdom	marmgCAMI2_short_read_sample_0	0.01260963271428571	0.3582437862649895	0.015303000000000058	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.42695515372154136	0.6159660829560528	0.007651500000000029
superkingdom	marmgCAMI2_short_read_sample_1	0.01260963271428571	0.3582437862649895	0.011264999999999964	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.37714457963460724	0.5441046147370007	0.005632499999999983
superkingdom	marmgCAMI2_short_read_sample_2	0.01260963271428571	0.3582437862649895	0.014118600000000078	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.39648607745433057	0.5720084977248802	0.007059300000000039
superkingdom	marmgCAMI2_short_read_sample_3	0.01260963271428571	0.3582437862649895	0.010988399999999992	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.3715500670318155	0.5360334391487621	0.005494199999999996
superkingdom	marmgCAMI2_short_read_sample_8	0.01260963271428571	0.3582437862649895	0.015302000000000043	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.38314416846979144	0.5527601917968936	0.0076510000000000215
superkingdom	marmgCAMI2_short_read_sample_5	0.01260963271428571	0.3582437862649895	0.010774000000000061	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.32165722253902357	0.464053279823167	0.005387000000000031
superkingdom	marmgCAMI2_short_read_sample_6	0.01260963271428571	0.3582437862649895	0.017614000000000036	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.36841069923740866	0.5315042888002449	0.00880700000000002
superkingdom	marmgCAMI2_short_read_sample_7	0.01260963271428571	0.3582437862649895	0.021087400000000044	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.40084640885907596	0.5782991262191388	0.010543700000000022
superkingdom	marmgCAMI2_short_read_sample_4	0.01260963271428571	0.3582437862649895	0.012288400000000088	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.3116828166580746	0.4496632539229083	0.006144200000000044
