rank	sample	Weighted UniFrac error	Unweighted UniFrac error	L1 norm error	Completeness	Purity	F1 score	True positives	False positives	False negatives	Taxon counts	Jaccard index	Shannon diversity	Shannon equitability	Bray-Curtis distance
superkingdom	marmgCAMI2_short_read_sample_9	0.010190134938148068	0.30844252517361803	0.015993503992122786	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.3050679900415031	0.4401200763668402	0.007996751996061395
superkingdom	marmgCAMI2_short_read_sample_0	0.010190134938148068	0.30844252517361803	0.013103425811945523	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.42506386287012543	0.6132375270238364	0.0065517129059727616
superkingdom	marmgCAMI2_short_read_sample_1	0.010190134938148068	0.30844252517361803	0.009562255444025123	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.37548606749191016	0.5417118874934774	0.004781127722012561
superkingdom	marmgCAMI2_short_read_sample_2	0.010190134938148068	0.30844252517361803	0.018053278949628826	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.4001174729393631	0.5772474939826432	0.009026639474814413
superkingdom	marmgCAMI2_short_read_sample_3	0.010190134938148068	0.30844252517361803	0.019145677830277617	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.3795103230474511	0.5475176610267262	0.009572838915138809
superkingdom	marmgCAMI2_short_read_sample_8	0.010190134938148068	0.30844252517361803	0.013752787386307884	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.38165728525553716	0.5506150727573079	0.00687639369315394
superkingdom	marmgCAMI2_short_read_sample_5	0.010190134938148068	0.30844252517361803	0.019212752907320302	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.3309024115873597	0.47739126821528255	0.009606376453660151
superkingdom	marmgCAMI2_short_read_sample_6	0.010190134938148068	0.30844252517361803	0.018583982691557067	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.3693724825564198	0.532891848824992	0.009291991345778534
superkingdom	marmgCAMI2_short_read_sample_7	0.010190134938148068	0.30844252517361803	0.017588508414945404	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.3976247186362913	0.5736512097114469	0.008794254207472702
superkingdom	marmgCAMI2_short_read_sample_4	0.010190134938148068	0.30844252517361803	0.013718947322579104	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.3133004956773193	0.45199707142172274	0.006859473661289552
phylum	marmgCAMI2_short_read_sample_0	0.010190134938148068	0.30844252517361803	0.023621190531646432	0.9411764705882353	1.0	0.9696969696969697	16.0	0.0	1.0	16.0	0.9411764705882353	1.2683965957461987	0.45747736964087105	0.011815676006506013
