tool	sample	Sum of abundances	Weighted UniFrac error	Unweighted UniFrac error	L1 norm error	Completeness	Purity	F1 score	True positives	False positives	False negatives	Taxon counts	Jaccard index	Shannon diversity	Shannon equitability	Bray-Curtis distance
strmgCAMI2_short_read_sample_0-99.bracken_2.2.profile	strmgCAMI2_short_read_sample_0	na	0.03028124066666669	0.5228044134175506	na	0.0	0.0	na	0.0	0.0	1.0	na	0.0	na	na	na
strmgCAMI2_short_read_sample_0-99.bracken_2.2.profile	strmgCAMI2_short_read_sample_74	na	0.031858506285714315	0.5010124912392044	na	0.0	0.0	na	0.0	0.0	1.0	na	0.0	na	na	na
strmgCAMI2_short_read_sample_0-99.bracken_2.2.profile	strmgCAMI2_short_read_sample_73	na	0.03515330671428573	0.43225862359139383	na	0.0	0.0	na	0.0	0.0	1.0	na	0.0	na	na	na
strmgCAMI2_short_read_sample_0-99.bracken_2.2.profile	strmgCAMI2_short_read_sample_72	na	0.035344726809523795	0.5215336053301907	na	0.0	0.0	na	0.0	0.0	1.0	na	0.0	na	na	na
strmgCAMI2_short_read_sample_0-99.bracken_2.2.profile	strmgCAMI2_short_read_sample_71	na	0.033537491142857194	0.4998008886380948	na	0.0	0.0	na	0.0	0.0	1.0	na	0.0	na	na	na
strmgCAMI2_short_read_sample_0-99.bracken_2.2.profile	strmgCAMI2_short_read_sample_70	na	0.03369471938095239	0.5048082634906351	na	0.0	0.0	na	0.0	0.0	1.0	na	0.0	na	na	na
strmgCAMI2_short_read_sample_0-99.bracken_2.2.profile	strmgCAMI2_short_read_sample_7	na	0.03383975314285712	0.5100675769370953	na	0.0	0.0	na	0.0	0.0	1.0	na	0.0	na	na	na
strmgCAMI2_short_read_sample_0-99.bracken_2.2.profile	strmgCAMI2_short_read_sample_69	na	0.030967347380952432	0.5860355402428474	na	0.0	0.0	na	0.0	0.0	1.0	na	0.0	na	na	na
strmgCAMI2_short_read_sample_0-99.bracken_2.2.profile	strmgCAMI2_short_read_sample_68	na	0.03306578500000004	0.5088562508240017	na	0.0	0.0	na	0.0	0.0	1.0	na	0.0	na	na	na
strmgCAMI2_short_read_sample_0-99.bracken_2.2.profile	strmgCAMI2_short_read_sample_67	na	0.03273388619047616	0.49187218687460005	na	0.0	0.0	na	0.0	0.0	1.0	na	0.0	na	na	na
