tool	sample	Sum of abundances	Weighted UniFrac error	Unweighted UniFrac error	L1 norm error	Completeness	Purity	F1 score	True positives	False positives	False negatives	Taxon counts	Jaccard index	Shannon diversity	Shannon equitability	Bray-Curtis distance
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	marmgCAMI2_short_read_sample_0	na	0.02714956428571429	2.431560624882359	na	0.0	0.0	na	0.0	0.0	389.0	na	0.0	na	na	na
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	marmgCAMI2_short_read_sample_1	na	0.026148875238095233	1.9756358589243752	na	0.0	0.0	na	0.0	0.0	450.0	na	0.0	na	na	na
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	marmgCAMI2_short_read_sample_2	na	0.026859135238095258	1.7919498083824832	na	0.0	0.0	na	0.0	0.0	429.0	na	0.0	na	na	na
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	marmgCAMI2_short_read_sample_3	na	0.02586097619047618	1.2864317506666207	na	0.0	0.0	na	0.0	0.0	605.0	na	0.0	na	na	na
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	marmgCAMI2_short_read_sample_4	na	0.02485267809523806	2.127676072820388	na	0.0	0.0	na	0.0	0.0	428.0	na	0.0	na	na	na
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	marmgCAMI2_short_read_sample_5	na	0.024023881428571415	1.4791176683310858	na	0.0	0.0	na	0.0	0.0	504.0	na	0.0	na	na	na
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	marmgCAMI2_short_read_sample_6	na	0.026623641428571435	1.4584280591599728	na	0.0	0.0	na	0.0	0.0	510.0	na	0.0	na	na	na
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	marmgCAMI2_short_read_sample_7	na	0.028568439047619073	1.749899444809546	na	0.0	0.0	na	0.0	0.0	433.0	na	0.0	na	na	na
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	marmgCAMI2_short_read_sample_8	na	0.027485435714285734	1.1493342951725074	na	0.0	0.0	na	0.0	0.0	532.0	na	0.0	na	na	na
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	marmgCAMI2_short_read_sample_9	na	0.024786913333333323	2.3958721569490473	na	0.0	0.0	na	0.0	0.0	414.0	na	0.0	na	na	na
