tool	sample	Sum of abundances	Weighted UniFrac error	Unweighted UniFrac error	L1 norm error	Completeness	Purity	F1 score	True positives	False positives	False negatives	Taxon counts	Jaccard index	Shannon diversity	Shannon equitability	Bray-Curtis distance
motus_strain.profile	strmgCAMI2_short_read_sample_1	0.9999999999999997	0.01900981706910629	0.9465640914863716	0.20640053382526596	1.0	1.0	1.0	4.0	0.0	0.0	4.0	1.0	0.8850496974271181	0.6384284047091905	0.10320026691263298
motus_strain.profile	strmgCAMI2_short_read_sample_8	1.0	0.017488841091334906	0.9551445743500496	0.1753752907858783	1.0	1.0	1.0	4.0	0.0	0.0	4.0	1.0	0.7119122915785592	0.5135361663041426	0.08768764539293915
motus_strain.profile	strmgCAMI2_short_read_sample_7	1.0	0.009501195641267035	0.9539642856480561	0.05095869572967	1.0	1.0	1.0	4.0	0.0	0.0	4.0	1.0	0.7049744603542638	0.5085315789532348	0.025479347864835
motus_strain.profile	strmgCAMI2_short_read_sample_6	0.9999999999999999	0.00899924839047189	0.9477801563989284	0.05417226434544383	1.0	1.0	1.0	4.0	0.0	0.0	4.0	1.0	0.6039540592716531	0.4356607631179865	0.027086118629662603
motus_strain.profile	strmgCAMI2_short_read_sample_5	1.0	0.021155512695956252	0.9430814987232649	0.25096099244468234	1.0	1.0	1.0	4.0	0.0	0.0	4.0	1.0	0.7326708251356674	0.5285102830136261	0.12548049622234117
motus_strain.profile	strmgCAMI2_short_read_sample_4	1.0	0.010258186923419033	0.9581074843215801	0.0771989932821016	0.75	1.0	0.8571428571428571	3.0	0.0	1.0	3.0	0.75	0.650564844540299	0.5921696409649704	0.03859951594080878
motus_strain.profile	strmgCAMI2_short_read_sample_3	1.0	0.021581594435356198	0.94908225679418	0.2505023843133271	1.0	1.0	1.0	4.0	0.0	0.0	4.0	1.0	0.6754165715506505	0.4872100691551746	0.12525119215666355
motus_strain.profile	strmgCAMI2_short_read_sample_20	0.9999999999999999	0.00806278023793049	0.949948176872103	0.04272039481265244	1.0	1.0	1.0	4.0	0.0	0.0	4.0	1.0	0.5985293662157694	0.43174767423295235	0.02136019740632622
motus_strain.profile	strmgCAMI2_short_read_sample_2	1.0000000000000002	0.0178985950012186	0.9514742883239103	0.20748214601460688	1.0	1.0	1.0	4.0	0.0	0.0	4.0	1.0	0.5085935941309288	0.3668727280402926	0.10374107300730344
motus_strain.profile	strmgCAMI2_short_read_sample_19	1.0	0.009967116730171668	0.9514838647834458	0.06362679795766725	0.75	1.0	0.8571428571428571	3.0	0.0	1.0	3.0	0.75	0.714654547656554	0.650506602764254	0.031813398978833625
motus_strain.profile	strmgCAMI2_short_read_sample_9	1.0	0.008765065193534614	0.9530577582484425	0.034440761295262405	0.75	1.0	0.8571428571428571	3.0	0.0	1.0	3.0	0.75	0.7049974706799372	0.6417163524855825	0.01722038925782583
motus_strain.profile	strmgCAMI2_short_read_sample_17	0.9999999999999997	0.009894938759576427	0.9529312961536781	0.06629922149049516	1.0	1.0	1.0	4.0	0.0	0.0	4.0	1.0	0.7477850606448038	0.5394128993215556	0.0331495941704505
motus_strain.profile	strmgCAMI2_short_read_sample_16	1.0000000000000002	0.010036238381470856	0.9570421322952902	0.07534797909092043	1.0	1.0	1.0	4.0	0.0	0.0	4.0	1.0	0.6883646019648111	0.4965500987890691	0.03767398954546022
motus_strain.profile	strmgCAMI2_short_read_sample_15	1.0000000000000002	0.01753633664858031	0.9533267251682555	0.2012116078985874	1.0	1.0	1.0	4.0	0.0	0.0	4.0	1.0	0.5772233806053361	0.41637865434224053	0.1006058039492937
motus_strain.profile	strmgCAMI2_short_read_sample_14	1.0	0.022669912977921494	0.947313421504576	0.27212605167137727	1.0	1.0	1.0	4.0	0.0	0.0	4.0	1.0	0.5709094888911646	0.41182414420986796	0.13606302583568863
