tool	sample	Sum of abundances	Weighted UniFrac error	Unweighted UniFrac error	L1 norm error	Completeness	Purity	F1 score	True positives	False positives	False negatives	Taxon counts	Jaccard index	Shannon diversity	Shannon equitability	Bray-Curtis distance
motus_strain.profile	strmgCAMI2_short_read_sample_1	0.9999999999999999	0.01900981706910629	0.9465640914863716	0.3545006452629647	0.65	0.7222222222222222	0.6842105263157895	13.0	5.0	7.0	18.0	0.52	1.4988745089156674	0.5185749911999776	0.19518628295130191
motus_strain.profile	strmgCAMI2_short_read_sample_8	0.9999999999999997	0.017488841091334906	0.9551445743500496	0.2829838284877213	0.5	0.625	0.5555555555555556	10.0	6.0	10.0	16.0	0.38461538461538464	1.35695652033148	0.48941861064604253	0.1482303161874248
motus_strain.profile	strmgCAMI2_short_read_sample_7	1.0	0.009501195641267035	0.9539642856480561	0.17452824085123134	0.55	0.6875	0.6111111111111112	11.0	5.0	9.0	16.0	0.44	1.3534383631489344	0.48814970366596094	0.09249494055113366
motus_strain.profile	strmgCAMI2_short_read_sample_6	1.0000000000000002	0.00899924839047189	0.9477801563989284	0.13050023788629445	0.6	0.6666666666666666	0.631578947368421	12.0	6.0	8.0	18.0	0.46153846153846156	1.5085076417840253	0.5219078264458388	0.06753751320927555
motus_strain.profile	strmgCAMI2_short_read_sample_5	0.9999999999999996	0.021155512695956252	0.9430814987232649	0.2826676693566193	0.65	0.6842105263157895	0.6666666666666667	13.0	6.0	7.0	19.0	0.5	1.3381860611369094	0.454479128487745	0.14526215925093264
motus_strain.profile	strmgCAMI2_short_read_sample_4	1.0000000000000002	0.010258186923419033	0.9581074843215801	0.11677574213075592	0.6	0.8	0.6857142857142857	12.0	3.0	8.0	15.0	0.5217391304347826	1.2451477995416895	0.4597949473148241	0.060425885105265816
motus_strain.profile	strmgCAMI2_short_read_sample_3	1.0000000000000002	0.021581594435356198	0.94908225679418	0.35262140639173595	0.6	0.631578947368421	0.6153846153846154	12.0	7.0	8.0	19.0	0.4444444444444444	1.3349093737533742	0.4533662891975714	0.17789395943483804
motus_strain.profile	strmgCAMI2_short_read_sample_20	0.9999999999999999	0.00806278023793049	0.949948176872103	0.09907763206422177	0.5	0.625	0.5555555555555556	10.0	6.0	10.0	16.0	0.38461538461538464	1.127059635816896	0.40650083684478927	0.050482639459444645
motus_strain.profile	strmgCAMI2_short_read_sample_2	1.0000000000000002	0.0178985950012186	0.9514742883239103	0.19620706771773944	0.55	0.6470588235294118	0.5945945945945946	11.0	6.0	9.0	17.0	0.4230769230769231	1.2737103104261855	0.44956385409460814	0.10076276396260682
motus_strain.profile	strmgCAMI2_short_read_sample_19	1.0	0.009967116730171668	0.9514838647834458	0.12659587966581973	0.6	0.8	0.6857142857142857	12.0	3.0	8.0	15.0	0.5217391304347826	1.311036511033755	0.4841256304998138	0.06555676368234888
motus_strain.profile	strmgCAMI2_short_read_sample_9	1.0	0.008765065193534614	0.9530577582484425	0.2762430712267551	0.6	0.7058823529411765	0.6486486486486486	12.0	5.0	8.0	17.0	0.48	1.5435115686818979	0.5447918604223797	0.1412447392885254
motus_strain.profile	strmgCAMI2_short_read_sample_17	0.9999999999999997	0.009894938759576427	0.9529312961536781	0.1306512945174236	0.65	0.6842105263157895	0.6666666666666667	13.0	6.0	7.0	19.0	0.5	1.3657089084836487	0.4638265279555142	0.06847347564429346
motus_strain.profile	strmgCAMI2_short_read_sample_16	1.0000000000000002	0.010036238381470856	0.9570421322952902	0.11648808602316352	0.5	0.6666666666666666	0.5714285714285715	10.0	5.0	10.0	15.0	0.4	1.3532813753099762	0.49972536504647286	0.05902111501182749
motus_strain.profile	strmgCAMI2_short_read_sample_15	1.0	0.01753633664858031	0.9533267251682555	0.2131472369452658	0.6	0.6666666666666666	0.631578947368421	12.0	6.0	8.0	18.0	0.46153846153846156	1.1983370111759502	0.4145961528658833	0.11030878421493477
motus_strain.profile	strmgCAMI2_short_read_sample_14	0.9999999999999999	0.022669912977921494	0.947313421504576	0.3193331572212256	0.7	0.6666666666666666	0.6829268292682926	14.0	7.0	6.0	21.0	0.5185185185185185	1.5716923850194024	0.5162360984912476	0.16289117225660457
motus_strain.profile	strmgCAMI2_short_read_sample_13	1.0000000000000002	0.009271461893299596	0.9596383335011471	0.09077910245852847	0.5	0.6666666666666666	0.5714285714285715	10.0	5.0	10.0	15.0	0.4	1.2789617027240356	0.47228138614398	0.04651717404529625
motus_strain.profile	strmgCAMI2_short_read_sample_12	1.0	0.008941275966751447	0.9553573557685464	0.08844839617267476	0.6	0.6666666666666666	0.631578947368421	12.0	6.0	8.0	18.0	0.46153846153846156	1.5472942075009664	0.5353270572458148	0.044758412114125526
motus_strain.profile	strmgCAMI2_short_read_sample_11	0.9999999999999999	0.021964064064247606	0.9499979006769684	0.2779249610228806	0.6	0.7058823529411765	0.6486486486486486	12.0	5.0	8.0	17.0	0.48	1.5288292410429098	0.5396096429696101	0.1432463337452592
motus_strain.profile	strmgCAMI2_short_read_sample_10	1.0	0.009362303200122829	0.9422931726643914	0.15056608448706332	0.6	0.6	0.6	12.0	8.0	8.0	20.0	0.42857142857142855	1.7323921961597415	0.5782867218987215	0.07665239902593039
motus_strain.profile	strmgCAMI2_short_read_sample_18	1.0	0.025046380078632014	0.9624355244217249	0.3500619907104063	0.5	0.7142857142857143	0.588235294117647	10.0	4.0	10.0	14.0	0.4166666666666667	1.3153826555566819	0.49842898098331506	0.18163252011504447
