tool	sample	Sum of abundances	Weighted UniFrac error	Unweighted UniFrac error	L1 norm error	Completeness	Purity	F1 score	True positives	False positives	False negatives	Taxon counts	Jaccard index	Shannon diversity	Shannon equitability	Bray-Curtis distance
motus_strain.profile	strmgCAMI2_short_read_sample_1	1.0	0.01900981706910629	0.9465640914863716	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
motus_strain.profile	strmgCAMI2_short_read_sample_8	1.0	0.017488841091334906	0.9551445743500496	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
motus_strain.profile	strmgCAMI2_short_read_sample_7	1.0	0.009501195641267035	0.9539642856480561	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
motus_strain.profile	strmgCAMI2_short_read_sample_6	1.0	0.00899924839047189	0.9477801563989284	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
motus_strain.profile	strmgCAMI2_short_read_sample_5	1.0	0.021155512695956252	0.9430814987232649	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
motus_strain.profile	strmgCAMI2_short_read_sample_4	1.0	0.010258186923419033	0.9581074843215801	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
motus_strain.profile	strmgCAMI2_short_read_sample_3	1.0	0.021581594435356198	0.94908225679418	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
motus_strain.profile	strmgCAMI2_short_read_sample_20	1.0	0.00806278023793049	0.949948176872103	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
motus_strain.profile	strmgCAMI2_short_read_sample_2	1.0	0.0178985950012186	0.9514742883239103	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
motus_strain.profile	strmgCAMI2_short_read_sample_19	1.0	0.009967116730171668	0.9514838647834458	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
