tool	sample	Sum of abundances	Weighted UniFrac error	Unweighted UniFrac error	L1 norm error	Completeness	Purity	F1 score	True positives	False positives	False negatives	Taxon counts	Jaccard index	Shannon diversity	Shannon equitability	Bray-Curtis distance
sylph_marmg_v0.5.profile	marmgCAMI2_short_read_sample_0	1.0000060000000013	0.010791482476190406	0.3563506479366447	0.00043799999999874826	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.41398884615423104	0.5972596553300531	0.000218999343001345
sylph_marmg_v0.5.profile	marmgCAMI2_short_read_sample_1	0.9999990000000001	0.009788839238095245	0.31505986836821864	0.009515000000000207	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.3564396539539709	0.5142337211355721	0.004757502378751293
sylph_marmg_v0.5.profile	marmgCAMI2_short_read_sample_2	0.9999939999999998	0.009075876095238104	0.3394791140428973	0.004379999999999722	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.37896260163686485	0.5467274660638847	0.002190006570019571
sylph_marmg_v0.5.profile	marmgCAMI2_short_read_sample_3	0.9999919999999984	0.010405196476190379	0.3675952591788586	0.005813999999998423	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.3546588581547508	0.5116645758672013	0.002907011628045726
sylph_marmg_v0.5.profile	marmgCAMI2_short_read_sample_4	0.9999999999999994	0.011252307333333291	0.3699516697287151	0.009799999999999382	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.28591582670623683	0.41248934530075615	0.004899999999999693
sylph_marmg_v0.5.profile	marmgCAMI2_short_read_sample_5	1.0000020000000003	0.0120740277142857	0.33812456182160155	0.02991200000000011	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.2741147132280971	0.39546393740887603	0.014955985044015007
sylph_marmg_v0.5.profile	marmgCAMI2_short_read_sample_6	0.9999999999999999	0.01366760190476189	0.37531740003946545	0.049437999999999926	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.2960606394036502	0.4271252162700618	0.024718999999999967
sylph_marmg_v0.5.profile	marmgCAMI2_short_read_sample_7	0.9999939999999994	0.013793090666666626	0.3571709948686467	0.04580599999999931	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.33442203471828613	0.4824690110520682	0.02290306870920579
sylph_marmg_v0.5.profile	marmgCAMI2_short_read_sample_8	0.9999990000000006	0.010513881333333343	0.3788239599920334	0.010133000000000631	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.3580319303701709	0.5165308904249483	0.005066502533251581
sylph_marmg_v0.5.profile	marmgCAMI2_short_read_sample_9	1.0000030000000009	0.01387128714285717	0.3729201868509146	0.023399000000000756	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.2572477030853445	0.371129985521303	0.011699482450776698
