tool	sample	Sum of abundances	Weighted UniFrac error	Unweighted UniFrac error	L1 norm error	Completeness	Purity	F1 score	True positives	False positives	False negatives	Taxon counts	Jaccard index	Shannon diversity	Shannon equitability	Bray-Curtis distance
sylph_marmg_v0.5.profile	marmgCAMI2_short_read_sample_0	na	0.010791482476190406	0.3563506479366447	na	0.0	0.0	na	0.0	0.0	389.0	na	0.0	na	na	na
sylph_marmg_v0.5.profile	marmgCAMI2_short_read_sample_1	na	0.009788839238095245	0.31505986836821864	na	0.0	0.0	na	0.0	0.0	450.0	na	0.0	na	na	na
sylph_marmg_v0.5.profile	marmgCAMI2_short_read_sample_2	na	0.009075876095238104	0.3394791140428973	na	0.0	0.0	na	0.0	0.0	429.0	na	0.0	na	na	na
sylph_marmg_v0.5.profile	marmgCAMI2_short_read_sample_3	na	0.010405196476190379	0.3675952591788586	na	0.0	0.0	na	0.0	0.0	605.0	na	0.0	na	na	na
sylph_marmg_v0.5.profile	marmgCAMI2_short_read_sample_4	na	0.011252307333333291	0.3699516697287151	na	0.0	0.0	na	0.0	0.0	428.0	na	0.0	na	na	na
sylph_marmg_v0.5.profile	marmgCAMI2_short_read_sample_5	na	0.0120740277142857	0.33812456182160155	na	0.0	0.0	na	0.0	0.0	504.0	na	0.0	na	na	na
sylph_marmg_v0.5.profile	marmgCAMI2_short_read_sample_6	na	0.01366760190476189	0.37531740003946545	na	0.0	0.0	na	0.0	0.0	510.0	na	0.0	na	na	na
sylph_marmg_v0.5.profile	marmgCAMI2_short_read_sample_7	na	0.013793090666666626	0.3571709948686467	na	0.0	0.0	na	0.0	0.0	433.0	na	0.0	na	na	na
sylph_marmg_v0.5.profile	marmgCAMI2_short_read_sample_8	na	0.010513881333333343	0.3788239599920334	na	0.0	0.0	na	0.0	0.0	532.0	na	0.0	na	na	na
sylph_marmg_v0.5.profile	marmgCAMI2_short_read_sample_9	na	0.01387128714285717	0.3729201868509146	na	0.0	0.0	na	0.0	0.0	414.0	na	0.0	na	na	na
