tool	sample	Sum of abundances	Weighted UniFrac error	Unweighted UniFrac error	L1 norm error	Completeness	Purity	F1 score	True positives	False positives	False negatives	Taxon counts	Jaccard index	Shannon diversity	Shannon equitability	Bray-Curtis distance
sylph_marmg_v0.5.profile	marmgCAMI2_short_read_sample_0	0.9553200000000001	0.010791482476190406	0.3563506479366447	0.11767199999999994	0.9357798165137615	0.9714285714285714	0.9532710280373832	102.0	3.0	7.0	105.0	0.9107142857142857	3.2264475368039016	0.6932692361022577	0.06183954678746726
sylph_marmg_v0.5.profile	marmgCAMI2_short_read_sample_1	0.9545410000000003	0.009788839238095245	0.31505986836821864	0.072629	0.9401709401709402	0.9649122807017544	0.9523809523809523	110.0	4.0	7.0	114.0	0.9090909090909091	3.581562730949058	0.7562104438768095	0.038171525636450494
sylph_marmg_v0.5.profile	marmgCAMI2_short_read_sample_2	0.9487739999999998	0.009075876095238104	0.3394791140428973	0.07687799999999999	0.9433962264150944	0.9615384615384616	0.9523809523809524	100.0	4.0	6.0	104.0	0.9090909090909091	3.3524005649843445	0.7218170558391449	0.04063804661656203
sylph_marmg_v0.5.profile	marmgCAMI2_short_read_sample_3	0.9394379999999994	0.010405196476190379	0.3675952591788586	0.09668000000000006	0.9583333333333334	0.9663865546218487	0.9623430962343097	115.0	4.0	5.0	119.0	0.9274193548387096	3.449980296442182	0.7218855719913639	0.05159794590221157
sylph_marmg_v0.5.profile	marmgCAMI2_short_read_sample_4	0.937902	0.011252307333333291	0.3699516697287151	0.11163199999999993	0.9405940594059405	0.95	0.9452736318407959	95.0	5.0	6.0	100.0	0.8962264150943396	3.2670402682105264	0.7094287803197756	0.059580536626189104
sylph_marmg_v0.5.profile	marmgCAMI2_short_read_sample_5	0.9589900000000003	0.0120740277142857	0.33812456182160155	0.09708199999999996	0.9532710280373832	0.9532710280373832	0.9532710280373832	102.0	5.0	5.0	107.0	0.9107142857142857	3.349039141459142	0.7167048612523803	0.05071860322966571
sylph_marmg_v0.5.profile	marmgCAMI2_short_read_sample_6	0.9670920000000003	0.01366760190476189	0.37531740003946545	0.11575800000000004	0.9727272727272728	0.963963963963964	0.9683257918552037	107.0	4.0	3.0	111.0	0.9385964912280702	3.4333358744452345	0.7290187614655318	0.059937803616420426
sylph_marmg_v0.5.profile	marmgCAMI2_short_read_sample_7	0.9612709999999995	0.013793090666666626	0.3571709948686467	0.11509099999999998	0.9519230769230769	0.9705882352941176	0.9611650485436893	99.0	3.0	5.0	102.0	0.9252336448598131	3.3265358944517422	0.7192552321382216	0.05993164862414606
sylph_marmg_v0.5.profile	marmgCAMI2_short_read_sample_8	0.9685069999999998	0.010513881333333343	0.3788239599920334	0.09992100000000001	0.9568965517241379	0.9652173913043478	0.961038961038961	111.0	4.0	5.0	115.0	0.925	3.3425211825732157	0.7044402516514411	0.05173187706864606
sylph_marmg_v0.5.profile	marmgCAMI2_short_read_sample_9	0.9671790000000005	0.01387128714285717	0.3729201868509146	0.128855	0.9489795918367347	0.9489795918367347	0.9489795918367347	93.0	5.0	5.0	98.0	0.9029126213592233	3.3635089250036603	0.7335949362020168	0.06682452927744667
