tool	sample	Sum of abundances	Weighted UniFrac error	Unweighted UniFrac error	L1 norm error	Completeness	Purity	F1 score	True positives	False positives	False negatives	Taxon counts	Jaccard index	Shannon diversity	Shannon equitability	Bray-Curtis distance
sylph_marmg_v0.5.profile	marmgCAMI2_short_read_sample_0	1.0000060000000004	0.010791482476190406	0.3563506479366447	0.05455000000000018	0.8823529411764706	1.0	0.9375	15.0	0.0	2.0	15.0	0.8823529411764706	1.2101831838119428	0.4468835855847071	0.02728665140014797
sylph_marmg_v0.5.profile	marmgCAMI2_short_read_sample_1	0.9999990000000004	0.009788839238095245	0.31505986836821864	0.0455790000000003	0.9047619047619048	1.0	0.9500000000000001	19.0	0.0	2.0	19.0	0.9047619047619048	1.2981388604511999	0.44087816716062433	0.022793386272359585
sylph_marmg_v0.5.profile	marmgCAMI2_short_read_sample_2	0.999994	0.009075876095238104	0.3394791140428973	0.032760000000000254	0.8636363636363636	1.0	0.9268292682926829	19.0	0.0	3.0	19.0	0.8636363636363636	1.2748965345287397	0.4329845323843859	0.016379967240065643
sylph_marmg_v0.5.profile	marmgCAMI2_short_read_sample_3	0.999991999999999	0.010405196476190379	0.3675952591788586	0.05196599999999947	0.9090909090909091	1.0	0.9523809523809523	20.0	0.0	2.0	20.0	0.9090909090909091	1.297329970440784	0.43305938314096903	0.02598284410293513
sylph_marmg_v0.5.profile	marmgCAMI2_short_read_sample_4	1.0000000000000002	0.011252307333333291	0.3699516697287151	0.06133000000000021	0.9444444444444444	1.0	0.9714285714285714	17.0	0.0	1.0	17.0	0.9444444444444444	1.2110459134722973	0.427446071441441	0.030665000000000112
sylph_marmg_v0.5.profile	marmgCAMI2_short_read_sample_5	1.000002	0.0120740277142857	0.33812456182160155	0.0698600000000003	0.9	1.0	0.9473684210526316	18.0	0.0	2.0	18.0	0.9	1.2084375033952222	0.41809068335030236	0.03493013972055902
sylph_marmg_v0.5.profile	marmgCAMI2_short_read_sample_6	0.9999999999999999	0.01366760190476189	0.37531740003946545	0.08218799999999969	0.8636363636363636	1.0	0.9268292682926829	19.0	0.0	3.0	19.0	0.8636363636363636	1.1999010812213236	0.40751433115486435	0.04109379453102719
sylph_marmg_v0.5.profile	marmgCAMI2_short_read_sample_7	0.9999939999999996	0.013793090666666626	0.3571709948686467	0.09194199999999984	0.9	1.0	0.9473684210526316	18.0	0.0	2.0	18.0	0.9	1.1315262961934542	0.39148123181810573	0.045971367770942094
sylph_marmg_v0.5.profile	marmgCAMI2_short_read_sample_8	0.9999989999999999	0.010513881333333343	0.3788239599920334	0.050418999999999936	0.8695652173913043	1.0	0.9302325581395349	20.0	0.0	3.0	20.0	0.8695652173913043	1.160472391461908	0.38737520095051087	0.025209638653012574
sylph_marmg_v0.5.profile	marmgCAMI2_short_read_sample_9	1.0000030000000004	0.01387128714285717	0.3729201868509146	0.10163500000000054	0.9047619047619048	1.0	0.9500000000000001	19.0	0.0	2.0	19.0	0.9047619047619048	1.1704044451578512	0.3974965871050887	0.050817423773864584
