tool	sample	Sum of abundances	Weighted UniFrac error	Unweighted UniFrac error	L1 norm error	Completeness	Purity	F1 score	True positives	False positives	False negatives	Taxon counts	Jaccard index	Shannon diversity	Shannon equitability	Bray-Curtis distance
sylph_marmg_v0.5.profile	marmgCAMI2_short_read_sample_0	1.0000060000000008	0.010791482476190406	0.3563506479366447	0.2481359999999999	0.9140625	0.8666666666666667	0.8897338403041826	234.0	36.0	22.0	270.0	0.8013698630136986	4.276973252170575	0.7639605023512335	0.13106517658219355
sylph_marmg_v0.5.profile	marmgCAMI2_short_read_sample_1	0.9999990000000001	0.009788839238095245	0.31505986836821864	0.19102900000000017	0.92	0.8903225806451613	0.9049180327868852	276.0	34.0	24.0	310.0	0.8263473053892215	4.721421326941247	0.8230387559163107	0.1002051533299517
sylph_marmg_v0.5.profile	marmgCAMI2_short_read_sample_2	0.9999940000000004	0.009075876095238104	0.3394791140428973	0.1938019999999998	0.9306569343065694	0.864406779661017	0.8963093145869948	255.0	40.0	19.0	295.0	0.8121019108280255	4.491720077481861	0.7898258381715172	0.10217884381982546
sylph_marmg_v0.5.profile	marmgCAMI2_short_read_sample_3	0.999991999999998	0.010405196476190379	0.3675952591788586	0.22065199999999993	0.9133858267716536	0.8787878787878788	0.8957528957528957	348.0	48.0	33.0	396.0	0.8111888111888111	4.735401257543378	0.7916858940538452	0.11756243832889689
sylph_marmg_v0.5.profile	marmgCAMI2_short_read_sample_4	0.9999999999999993	0.011252307333333291	0.3699516697287151	0.2484099999999997	0.9133574007220217	0.863481228668942	0.8877192982456141	253.0	40.0	24.0	293.0	0.7981072555205048	4.395231632134079	0.773784871459154	0.13485006405663041
sylph_marmg_v0.5.profile	marmgCAMI2_short_read_sample_5	1.0000019999999998	0.0120740277142857	0.33812456182160155	0.2563739999999999	0.9365558912386707	0.8985507246376812	0.9171597633136095	310.0	35.0	21.0	345.0	0.8469945355191257	4.47516466329273	0.7658305206425051	0.13796217171467132
sylph_marmg_v0.5.profile	marmgCAMI2_short_read_sample_6	1.0000000000000002	0.01366760190476189	0.37531740003946545	0.28807999999999995	0.9202453987730062	0.8797653958944281	0.8995502248875561	300.0	41.0	26.0	341.0	0.8174386920980926	4.609943619019884	0.7904726538946287	0.1535812341729975
sylph_marmg_v0.5.profile	marmgCAMI2_short_read_sample_7	0.999994	0.013793090666666626	0.3571709948686467	0.25473400000000007	0.9219858156028369	0.8783783783783784	0.8996539792387545	260.0	36.0	22.0	296.0	0.8176100628930818	4.443561291536576	0.7808928991577058	0.13636913575884885
sylph_marmg_v0.5.profile	marmgCAMI2_short_read_sample_8	0.999999000000001	0.010513881333333343	0.3788239599920334	0.22264499999999998	0.9130434782608695	0.8848314606741573	0.8987161198288159	315.0	41.0	30.0	356.0	0.8160621761658031	4.458572177165853	0.7589148504767536	0.11888418823476644
sylph_marmg_v0.5.profile	marmgCAMI2_short_read_sample_9	1.0000030000000004	0.01387128714285717	0.3729201868509146	0.297369	0.9188191881918819	0.8736842105263158	0.8956834532374102	249.0	36.0	22.0	285.0	0.8110749185667753	4.531940008470118	0.8017600501191449	0.163541150505991
