rank	sample	Weighted UniFrac error	Unweighted UniFrac error	L1 norm error	Completeness	Purity	F1 score	True positives	False positives	False negatives	Taxon counts	Jaccard index	Shannon diversity	Shannon equitability	Bray-Curtis distance
superkingdom	strmgCAMI2_short_read_sample_99	0.029709403975238084	0.9416455548772323	0.007178940000000006	1.0	0.3333333333333333	0.5	1.0	2.0	0.0	3.0	0.3333333333333333	0.026013104150996266	0.023678147804566212	0.003589470000000003
superkingdom	strmgCAMI2_short_read_sample_32	0.029709403975238084	0.9416455548772323	0.013489559999999935	1.0	0.25	0.4	1.0	3.0	0.0	4.0	0.25	0.04598025813840039	0.03316774519753232	0.006744779999999968
superkingdom	strmgCAMI2_short_read_sample_33	0.029709403975238084	0.9416455548772323	0.005194659999999971	1.0	0.25	0.4	1.0	3.0	0.0	4.0	0.25	0.020620128968087816	0.014874278902375576	0.002597329999999985
superkingdom	strmgCAMI2_short_read_sample_34	0.029709403975238084	0.9416455548772323	0.012701500000000006	1.0	0.25	0.4	1.0	3.0	0.0	4.0	0.25	0.044560673681956875	0.032143731469815265	0.006350750000000003
superkingdom	strmgCAMI2_short_read_sample_35	0.029709403975238084	0.9416455548772323	0.01562024000000004	1.0	0.25	0.4	1.0	3.0	0.0	4.0	0.25	0.05329939593431508	0.03844738709840687	0.00781012000000002
superkingdom	strmgCAMI2_short_read_sample_36	0.029709403975238084	0.9416455548772323	0.009669879999999931	1.0	0.25	0.4	1.0	3.0	0.0	4.0	0.25	0.0351680689530158	0.02536839933807851	0.0048349399999999656
superkingdom	strmgCAMI2_short_read_sample_37	0.029709403975238084	0.9416455548772323	0.010886179999999985	1.0	0.25	0.4	1.0	3.0	0.0	4.0	0.25	0.039478823988128284	0.028477951793900464	0.0054430899999999924
superkingdom	strmgCAMI2_short_read_sample_38	0.029709403975238084	0.9416455548772323	0.018591480000000025	1.0	0.25	0.4	1.0	3.0	0.0	4.0	0.25	0.0620186213373125	0.0447369787230556	0.009295740000000012
superkingdom	strmgCAMI2_short_read_sample_39	0.029709403975238084	0.9416455548772323	0.033521240000000015	1.0	0.25	0.4	1.0	3.0	0.0	4.0	0.25	0.10252059454207532	0.0739529766674201	0.016760620000000007
superkingdom	strmgCAMI2_short_read_sample_4	0.029709403975238084	0.9416455548772323	0.021650650000000004	1.0	0.25	0.4	1.0	3.0	0.0	4.0	0.25	0.06954914946864708	0.05016910651823122	0.010825324945873377
superkingdom	strmgCAMI2_short_read_sample_40	0.029709403975238084	0.9416455548772323	0.013845229999999995	1.0	0.25	0.4	1.0	3.0	0.0	4.0	0.25	0.04613458529435731	0.033279068708819096	0.006922615034613073
superkingdom	strmgCAMI2_short_read_sample_41	0.029709403975238084	0.9416455548772323	0.013707520000000051	1.0	0.25	0.4	1.0	3.0	0.0	4.0	0.25	0.047615249924176165	0.034347142468148774	0.006853760000000026
superkingdom	strmgCAMI2_short_read_sample_42	0.029709403975238084	0.9416455548772323	0.022612289999999938	1.0	0.25	0.4	1.0	3.0	0.0	4.0	0.25	0.07354416007188763	0.0530508975110282	0.011306144943469244
superkingdom	strmgCAMI2_short_read_sample_43	0.029709403975238084	0.9416455548772323	0.01532279999999993	1.0	0.25	0.4	1.0	3.0	0.0	4.0	0.25	0.0524056288102846	0.03780267039963269	0.007661399999999965
superkingdom	strmgCAMI2_short_read_sample_44	0.029709403975238084	0.9416455548772323	0.019215320000000067	1.0	0.25	0.4	1.0	3.0	0.0	4.0	0.25	0.0624869397536284	0.04507479905144356	0.009607660000000033
superkingdom	strmgCAMI2_short_read_sample_45	0.029709403975238084	0.9416455548772323	0.007368140000000048	1.0	0.25	0.4	1.0	3.0	0.0	4.0	0.25	0.02800907302352	0.020204275375464577	0.003684070000000024
superkingdom	strmgCAMI2_short_read_sample_46	0.029709403975238084	0.9416455548772323	0.08929819000000006	1.0	0.25	0.4	1.0	3.0	0.0	4.0	0.25	0.21900319992193665	0.1579774152330961	0.04464909477675456
