rank	sample	Weighted UniFrac error	Unweighted UniFrac error	L1 norm error	Completeness	Purity	F1 score	True positives	False positives	False negatives	Taxon counts	Jaccard index	Shannon diversity	Shannon equitability	Bray-Curtis distance
superkingdom	strmgCAMI2_short_read_sample_99	0.03028124066666669	0.5228044134175506	na	0.0	0.0	na	0.0	0.0	1.0	na	0.0	na	na	na
superkingdom	strmgCAMI2_short_read_sample_32	0.03028124066666669	0.5228044134175506	na	0.0	0.0	na	0.0	0.0	1.0	na	0.0	na	na	na
superkingdom	strmgCAMI2_short_read_sample_33	0.03028124066666669	0.5228044134175506	na	0.0	0.0	na	0.0	0.0	1.0	na	0.0	na	na	na
superkingdom	strmgCAMI2_short_read_sample_34	0.03028124066666669	0.5228044134175506	na	0.0	0.0	na	0.0	0.0	1.0	na	0.0	na	na	na
superkingdom	strmgCAMI2_short_read_sample_35	0.03028124066666669	0.5228044134175506	na	0.0	0.0	na	0.0	0.0	1.0	na	0.0	na	na	na
superkingdom	strmgCAMI2_short_read_sample_36	0.03028124066666669	0.5228044134175506	na	0.0	0.0	na	0.0	0.0	1.0	na	0.0	na	na	na
superkingdom	strmgCAMI2_short_read_sample_37	0.03028124066666669	0.5228044134175506	na	0.0	0.0	na	0.0	0.0	1.0	na	0.0	na	na	na
superkingdom	strmgCAMI2_short_read_sample_38	0.03028124066666669	0.5228044134175506	na	0.0	0.0	na	0.0	0.0	1.0	na	0.0	na	na	na
superkingdom	strmgCAMI2_short_read_sample_39	0.03028124066666669	0.5228044134175506	na	0.0	0.0	na	0.0	0.0	1.0	na	0.0	na	na	na
superkingdom	strmgCAMI2_short_read_sample_4	0.03028124066666669	0.5228044134175506	na	0.0	0.0	na	0.0	0.0	1.0	na	0.0	na	na	na
superkingdom	strmgCAMI2_short_read_sample_40	0.03028124066666669	0.5228044134175506	na	0.0	0.0	na	0.0	0.0	1.0	na	0.0	na	na	na
superkingdom	strmgCAMI2_short_read_sample_41	0.03028124066666669	0.5228044134175506	na	0.0	0.0	na	0.0	0.0	1.0	na	0.0	na	na	na
superkingdom	strmgCAMI2_short_read_sample_42	0.03028124066666669	0.5228044134175506	na	0.0	0.0	na	0.0	0.0	1.0	na	0.0	na	na	na
superkingdom	strmgCAMI2_short_read_sample_43	0.03028124066666669	0.5228044134175506	na	0.0	0.0	na	0.0	0.0	1.0	na	0.0	na	na	na
superkingdom	strmgCAMI2_short_read_sample_44	0.03028124066666669	0.5228044134175506	na	0.0	0.0	na	0.0	0.0	1.0	na	0.0	na	na	na
superkingdom	strmgCAMI2_short_read_sample_45	0.03028124066666669	0.5228044134175506	na	0.0	0.0	na	0.0	0.0	1.0	na	0.0	na	na	na
superkingdom	strmgCAMI2_short_read_sample_46	0.03028124066666669	0.5228044134175506	na	0.0	0.0	na	0.0	0.0	1.0	na	0.0	na	na	na
superkingdom	strmgCAMI2_short_read_sample_47	0.03028124066666669	0.5228044134175506	na	0.0	0.0	na	0.0	0.0	1.0	na	0.0	na	na	na
superkingdom	strmgCAMI2_short_read_sample_48	0.03028124066666669	0.5228044134175506	na	0.0	0.0	na	0.0	0.0	1.0	na	0.0	na	na	na
superkingdom	strmgCAMI2_short_read_sample_49	0.03028124066666669	0.5228044134175506	na	0.0	0.0	na	0.0	0.0	1.0	na	0.0	na	na	na
superkingdom	strmgCAMI2_short_read_sample_5	0.03028124066666669	0.5228044134175506	na	0.0	0.0	na	0.0	0.0	1.0	na	0.0	na	na	na
superkingdom	strmgCAMI2_short_read_sample_50	0.03028124066666669	0.5228044134175506	na	0.0	0.0	na	0.0	0.0	1.0	na	0.0	na	na	na
superkingdom	strmgCAMI2_short_read_sample_31	0.03028124066666669	0.5228044134175506	na	0.0	0.0	na	0.0	0.0	1.0	na	0.0	na	na	na
superkingdom	strmgCAMI2_short_read_sample_30	0.03028124066666669	0.5228044134175506	na	0.0	0.0	na	0.0	0.0	1.0	na	0.0	na	na	na
superkingdom	strmgCAMI2_short_read_sample_3	0.03028124066666669	0.5228044134175506	na	0.0	0.0	na	0.0	0.0	1.0	na	0.0	na	na	na
superkingdom	strmgCAMI2_short_read_sample_29	0.03028124066666669	0.5228044134175506	na	0.0	0.0	na	0.0	0.0	1.0	na	0.0	na	na	na
superkingdom	strmgCAMI2_short_read_sample_0	0.03028124066666669	0.5228044134175506	na	0.0	0.0	na	0.0	0.0	1.0	na	0.0	na	na	na
superkingdom	strmgCAMI2_short_read_sample_1	0.03028124066666669	0.5228044134175506	na	0.0	0.0	na	0.0	0.0	1.0	na	0.0	na	na	na
superkingdom	strmgCAMI2_short_read_sample_10	0.03028124066666669	0.5228044134175506	na	0.0	0.0	na	0.0	0.0	1.0	na	0.0	na	na	na
superkingdom	strmgCAMI2_short_read_sample_11	0.03028124066666669	0.5228044134175506	na	0.0	0.0	na	0.0	0.0	1.0	na	0.0	na	na	na
superkingdom	strmgCAMI2_short_read_sample_12	0.03028124066666669	0.5228044134175506	na	0.0	0.0	na	0.0	0.0	1.0	na	0.0	na	na	na
superkingdom	strmgCAMI2_short_read_sample_13	0.03028124066666669	0.5228044134175506	na	0.0	0.0	na	0.0	0.0	1.0	na	0.0	na	na	na
superkingdom	strmgCAMI2_short_read_sample_14	0.03028124066666669	0.5228044134175506	na	0.0	0.0	na	0.0	0.0	1.0	na	0.0	na	na	na
superkingdom	strmgCAMI2_short_read_sample_15	0.03028124066666669	0.5228044134175506	na	0.0	0.0	na	0.0	0.0	1.0	na	0.0	na	na	na
superkingdom	strmgCAMI2_short_read_sample_16	0.03028124066666669	0.5228044134175506	na	0.0	0.0	na	0.0	0.0	1.0	na	0.0	na	na	na
superkingdom	strmgCAMI2_short_read_sample_17	0.03028124066666669	0.5228044134175506	na	0.0	0.0	na	0.0	0.0	1.0	na	0.0	na	na	na
