rank	sample	Weighted UniFrac error	Unweighted UniFrac error	L1 norm error	Completeness	Purity	F1 score	True positives	False positives	False negatives	Taxon counts	Jaccard index	Shannon diversity	Shannon equitability	Bray-Curtis distance
superkingdom	marmgCAMI2_short_read_sample_9	0.01136267411878357	0.3322470968307477	0.0162203040785894	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.3053287684048954	0.44049630001847745	0.0081101520392947
superkingdom	marmgCAMI2_short_read_sample_0	0.01136267411878357	0.3322470968307477	0.014623781458878504	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.42637213321943346	0.6151249621689251	0.0073118907294392535
superkingdom	marmgCAMI2_short_read_sample_1	0.01136267411878357	0.3322470968307477	0.010829065646856666	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.3767206014539818	0.5434929435183672	0.005414532823428333
superkingdom	marmgCAMI2_short_read_sample_2	0.01136267411878357	0.3322470968307477	0.017268205342351378	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.3993955338354631	0.5762059560176228	0.008634102671175689
superkingdom	marmgCAMI2_short_read_sample_3	0.01136267411878357	0.3322470968307477	0.02047533617443321	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.38079347609063074	0.5493688595588231	0.010237668087216606
superkingdom	marmgCAMI2_short_read_sample_8	0.01136267411878357	0.3322470968307477	0.015017239222806804	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.38287126771516067	0.552366479231533	0.007508619611403402
superkingdom	marmgCAMI2_short_read_sample_5	0.01136267411878357	0.3322470968307477	0.020156462074246536	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.3319241587097427	0.478865337721787	0.010078231037123268
superkingdom	marmgCAMI2_short_read_sample_6	0.01136267411878357	0.3322470968307477	0.019588870993426113	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.37036654802170194	0.5343259821420735	0.009794435496713055
superkingdom	marmgCAMI2_short_read_sample_7	0.01136267411878357	0.3322470968307477	0.018191454797767986	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.39818174604369205	0.5744548303897432	0.009095727398883993
superkingdom	marmgCAMI2_short_read_sample_4	0.01136267411878357	0.3322470968307477	0.014277227397677467	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.31393018409382356	0.4529055197775186	0.007138613698838734
phylum	marmgCAMI2_short_read_sample_0	0.01136267411878357	0.3322470968307477	0.02398005422486811	0.9411764705882353	1.0	0.9696969696969697	16.0	0.0	1.0	16.0	0.9411764705882353	1.2703805755856814	0.45819293910978237	0.011995185042002114
phylum	marmgCAMI2_short_read_sample_8	0.01136267411878357	0.3322470968307477	0.02648104562114952	0.9565217391304348	1.0	0.9777777777777777	22.0	0.0	1.0	22.0	0.9565217391304348	1.2368519397537914	0.4001407157672624	0.013240589013519826
phylum	marmgCAMI2_short_read_sample_7	0.01136267411878357	0.3322470968307477	0.043031006554691366	0.95	1.0	0.9743589743589743	19.0	0.0	1.0	19.0	0.95	1.2654092028711101	0.4297624137652677	0.02151561085539996
phylum	marmgCAMI2_short_read_sample_6	0.01136267411878357	0.3322470968307477	0.03608707718500637	0.9545454545454546	1.0	0.9767441860465117	21.0	0.0	1.0	21.0	0.9545454545454546	1.3305431084397201	0.4370285112546745	0.018043448375261315
