rank	sample	Weighted UniFrac error	Unweighted UniFrac error	L1 norm error	Completeness	Purity	F1 score	True positives	False positives	False negatives	Taxon counts	Jaccard index	Shannon diversity	Shannon equitability	Bray-Curtis distance
superkingdom	marmgCAMI2_short_read_sample_9	0.045046199846216634	0.7749760366680749	0.23762910498400003	0.5	1.0	0.6666666666666666	1.0	0.0	1.0	1.0	0.5	0.2068480743860714	0.0	0.13483490090310568
superkingdom	marmgCAMI2_short_read_sample_0	0.045046199846216634	0.7749760366680749	0.20201998784700004	0.5	1.0	0.6666666666666666	1.0	0.0	1.0	1.0	0.5	0.18008152926812723	0.0	0.11235941805887496
superkingdom	marmgCAMI2_short_read_sample_1	0.045046199846216634	0.7749760366680749	0.23912000000000003	0.5	1.0	0.6666666666666666	1.0	0.0	1.0	1.0	0.5	0.0	0.0	0.11956000000000003
superkingdom	marmgCAMI2_short_read_sample_2	0.045046199846216634	0.7749760366680749	0.2566399999999999	0.5	1.0	0.6666666666666666	1.0	0.0	1.0	1.0	0.5	0.0	0.0	0.12831999999999996
superkingdom	marmgCAMI2_short_read_sample_3	0.045046199846216634	0.7749760366680749	0.23367999999999994	0.5	1.0	0.6666666666666666	1.0	0.0	1.0	1.0	0.5	0.0	0.0	0.11683999999999997
superkingdom	marmgCAMI2_short_read_sample_8	0.045046199846216634	0.7749760366680749	0.24129999999999996	0.5	1.0	0.6666666666666666	1.0	0.0	1.0	1.0	0.5	0.0	0.0	0.12064999999999998
superkingdom	marmgCAMI2_short_read_sample_5	0.045046199846216634	0.7749760366680749	0.18611999999999995	0.5	1.0	0.6666666666666666	1.0	0.0	1.0	1.0	0.5	0.0	0.0	0.09305999999999996
superkingdom	marmgCAMI2_short_read_sample_6	0.045046199846216634	0.7749760366680749	0.22388000000000005	0.5	1.0	0.6666666666666666	1.0	0.0	1.0	1.0	0.5	0.0	0.0	0.11194000000000004
superkingdom	marmgCAMI2_short_read_sample_7	0.045046199846216634	0.7749760366680749	0.25439999999999996	0.5	1.0	0.6666666666666666	1.0	0.0	1.0	1.0	0.5	0.0	0.0	0.12719999999999998
superkingdom	marmgCAMI2_short_read_sample_4	0.045046199846216634	0.7749760366680749	0.45034612778700006	0.5	1.0	0.6666666666666666	1.0	0.0	1.0	1.0	0.5	0.32894944126854686	0.0	0.29061078468050316
phylum	marmgCAMI2_short_read_sample_0	0.045046199846216634	0.7749760366680749	0.27427972152283997	0.47058823529411764	1.0	0.6399999999999999	8.0	0.0	9.0	8.0	0.47058823529411764	0.650171725095086	0.31266650784030103	0.1526218169448741
phylum	marmgCAMI2_short_read_sample_8	0.045046199846216634	0.7749760366680749	0.505231443212253	0.34782608695652173	1.0	0.5161290322580645	8.0	0.0	15.0	8.0	0.34782608695652173	0.2736625136586476	0.13160385044417972	0.2526169846910819
phylum	marmgCAMI2_short_read_sample_7	0.045046199846216634	0.7749760366680749	0.34897000000050005	0.2	1.0	0.33333333333333337	4.0	0.0	16.0	4.0	0.2	0.8126186174824872	0.5861804247880149	0.17448587242956853
phylum	marmgCAMI2_short_read_sample_6	0.045046199846216634	0.7749760366680749	0.33059226601011	0.2727272727272727	1.0	0.42857142857142855	6.0	0.0	16.0	6.0	0.2727272727272727	0.7823526425230054	0.43663932350253853	0.1652953065285017
phylum	marmgCAMI2_short_read_sample_5	0.045046199846216634	0.7749760366680749	0.22825000000013992	0.4	1.0	0.5714285714285715	8.0	0.0	12.0	8.0	0.4	0.9821769021214751	0.4723272486554457	0.11491811330307057
phylum	marmgCAMI2_short_read_sample_4	0.045046199846216634	0.7749760366680749	0.48260620136423016	0.3333333333333333	1.0	0.5	6.0	0.0	12.0	6.0	0.3333333333333333	0.7781513863690006	0.43429455779812465	0.31142838411714874
phylum	marmgCAMI2_short_read_sample_3	0.045046199846216634	0.7749760366680749	0.3262323809525	0.18181818181818182	1.0	0.3076923076923077	4.0	0.0	18.0	4.0	0.18181818181818182	0.751590049173852	0.5421576183623042	0.16311455933064856
phylum	marmgCAMI2_short_read_sample_2	0.045046199846216634	0.7749760366680749	0.3523640394978	0.4090909090909091	1.0	0.5806451612903226	9.0	0.0	13.0	9.0	0.4090909090909091	0.9444689863064696	0.42984635983431696	0.17665687310660544
phylum	marmgCAMI2_short_read_sample_1	0.045046199846216634	0.7749760366680749	0.32509602649033	0.42857142857142855	1.0	0.6	9.0	0.0	12.0	9.0	0.42857142857142855	0.8466303774581435	0.38531809000814393	0.1639329426287329
phylum	marmgCAMI2_short_read_sample_9	0.045046199846216634	0.7749760366680749	0.2670012245102301	0.3333333333333333	1.0	0.5	7.0	0.0	14.0	7.0	0.3333333333333333	0.6100338738790355	0.3134953965758339	0.15157548643506852
