rank	sample	Weighted UniFrac error	Unweighted UniFrac error	L1 norm error	Completeness	Purity	F1 score	True positives	False positives	False negatives	Taxon counts	Jaccard index	Shannon diversity	Shannon equitability	Bray-Curtis distance
superkingdom	marmgCAMI2_short_read_sample_9	0.024597670000000006	0.289248353346425	0.10679999999999974	1.0	0.6666666666666666	0.8	2.0	1.0	0.0	3.0	0.6666666666666666	0.26213057725922595	0.23860153391968425	0.05636478784040518
superkingdom	marmgCAMI2_short_read_sample_0	0.024597670000000006	0.289248353346425	0.10910000000000007	1.0	0.6666666666666666	0.8	2.0	1.0	0.0	3.0	0.6666666666666666	0.3673404601108442	0.33436769632004143	0.057660800169124296
superkingdom	marmgCAMI2_short_read_sample_1	0.024597670000000006	0.289248353346425	0.10289999999999978	1.0	0.6666666666666666	0.8	2.0	1.0	0.0	3.0	0.6666666666666666	0.31439301986073676	0.2861728592549129	0.054212106843685666
superkingdom	marmgCAMI2_short_read_sample_2	0.024597670000000006	0.289248353346425	0.08989999999999979	1.0	0.6666666666666666	0.8	2.0	1.0	0.0	3.0	0.6666666666666666	0.3212261216257718	0.2923926165209809	0.047040971168436904
superkingdom	marmgCAMI2_short_read_sample_3	0.024597670000000006	0.289248353346425	0.10020000000000007	1.0	0.6666666666666666	0.8	2.0	1.0	0.0	3.0	0.6666666666666666	0.3140671281309021	0.28587621981878414	0.05270910047343508
superkingdom	marmgCAMI2_short_read_sample_8	0.024597670000000006	0.289248353346425	0.09829999999999998	1.0	0.6666666666666666	0.8	2.0	1.0	0.0	3.0	0.6666666666666666	0.3156913332650175	0.2873546350439447	0.05165799569078774
superkingdom	marmgCAMI2_short_read_sample_5	0.024597670000000006	0.289248353346425	0.09699999999999999	1.0	0.6666666666666666	0.8	2.0	1.0	0.0	3.0	0.6666666666666666	0.262298771064832	0.23875463051922255	0.05094002730805588
superkingdom	marmgCAMI2_short_read_sample_6	0.024597670000000006	0.289248353346425	0.10979999999999976	1.0	0.6666666666666666	0.8	2.0	1.0	0.0	3.0	0.6666666666666666	0.29168961564841944	0.26550733016289674	0.05803996194100843
superkingdom	marmgCAMI2_short_read_sample_7	0.024597670000000006	0.289248353346425	0.10480000000000021	1.0	0.6666666666666666	0.8	2.0	1.0	0.0	3.0	0.6666666666666666	0.31003948708991513	0.28221010295250565	0.05525094896668085
superkingdom	marmgCAMI2_short_read_sample_4	0.024597670000000006	0.289248353346425	0.08889999999999942	1.0	0.6666666666666666	0.8	2.0	1.0	0.0	3.0	0.6666666666666666	0.26202900670717405	0.23850908041893648	0.046488521675469005
phylum	marmgCAMI2_short_read_sample_0	0.024597670000000006	0.289248353346425	0.09478000000000002	0.8823529411764706	0.9375	0.9090909090909091	15.0	1.0	2.0	16.0	0.8333333333333334	1.0550676491245403	0.38053521629858783	0.04955972474953463
phylum	marmgCAMI2_short_read_sample_8	0.024597670000000006	0.289248353346425	0.09144999999999992	0.8695652173913043	0.9523809523809523	0.909090909090909	20.0	1.0	3.0	21.0	0.8333333333333334	1.0496037553759754	0.34475152568125883	0.04751661392816128
phylum	marmgCAMI2_short_read_sample_7	0.024597670000000006	0.289248353346425	0.10430999999999997	0.9	0.9	0.9	18.0	2.0	2.0	20.0	0.8181818181818182	1.048395102538126	0.3499628827960521	0.05449871733917105
phylum	marmgCAMI2_short_read_sample_6	0.024597670000000006	0.289248353346425	0.10802999999999999	0.8636363636363636	0.9047619047619048	0.8837209302325582	19.0	2.0	3.0	21.0	0.7916666666666666	1.1207000160267007	0.36810371378465423	0.05644760974182389
phylum	marmgCAMI2_short_read_sample_5	0.024597670000000006	0.289248353346425	0.08356999999999998	0.9	0.9	0.9	18.0	2.0	2.0	20.0	0.8181818181818182	1.123447163004618	0.37501587605884923	0.04334790885372091
phylum	marmgCAMI2_short_read_sample_4	0.024597670000000006	0.289248353346425	0.10043999999999993	0.9444444444444444	0.85	0.8947368421052632	17.0	3.0	1.0	20.0	0.8095238095238095	1.1075150935163118	0.3696976206096047	0.05211976545067714
phylum	marmgCAMI2_short_read_sample_3	0.024597670000000006	0.289248353346425	0.10374	0.9090909090909091	0.9523809523809523	0.9302325581395349	20.0	1.0	2.0	21.0	0.8695652173913043	1.12716525147106	0.37022727686445	0.05399131892038182
phylum	marmgCAMI2_short_read_sample_2	0.024597670000000006	0.289248353346425	0.11859000000000001	0.8636363636363636	0.9047619047619048	0.8837209302325582	19.0	2.0	3.0	21.0	0.7916666666666666	1.098259856976519	0.3607330474456137	0.06145164549877966
phylum	marmgCAMI2_short_read_sample_1	0.024597670000000006	0.289248353346425	0.10239999999999994	0.9047619047619048	0.9047619047619048	0.9047619047619048	19.0	2.0	2.0	21.0	0.8260869565217391	1.1168540708702337	0.3668404794892477	0.05324293127294277
phylum	marmgCAMI2_short_read_sample_9	0.024597670000000006	0.289248353346425	0.09158000000000001	0.9047619047619048	0.9047619047619048	0.9047619047619048	19.0	2.0	2.0	21.0	0.8260869565217391	1.103113500359553	0.3623272690295621	0.04784993991326609
class	marmgCAMI2_short_read_sample_0	0.024597670000000006	0.289248353346425	0.14523000000000003	0.92	0.7931034482758621	0.851851851851852	23.0	6.0	2.0	29.0	0.7419354838709677	1.5327971289128017	0.4552012078246653	0.07845393404100155
class	marmgCAMI2_short_read_sample_9	0.024597670000000006	0.289248353346425	0.1573899999999999	0.9310344827586207	0.7941176470588235	0.8571428571428571	27.0	7.0	2.0	34.0	0.75	1.6747994055771045	0.4749370899220248	0.08477643776292328
class	marmgCAMI2_short_read_sample_1	0.024597670000000006	0.289248353346425	0.13797	0.9354838709677419	0.8285714285714286	0.8787878787878788	29.0	6.0	2.0	35.0	0.7837837837837838	1.6887950587352751	0.47500133025732555	0.07456346568524135
class	marmgCAMI2_short_read_sample_2	0.024597670000000006	0.289248353346425	0.13917	0.9285714285714286	0.8125	0.8666666666666666	26.0	6.0	2.0	32.0	0.7647058823529411	1.6773860142667834	0.4839912968878385	0.07420619051427657
class	marmgCAMI2_short_read_sample_3	0.024597670000000006	0.289248353346425	0.14524999999999996	0.9354838709677419	0.8529411764705882	0.8923076923076922	29.0	5.0	2.0	34.0	0.8055555555555556	1.7717294476912953	0.5024243650992393	0.07806915233831219
class	marmgCAMI2_short_read_sample_4	0.024597670000000006	0.289248353346425	0.17010000000000003	0.9629629629629629	0.7878787878787878	0.8666666666666665	26.0	7.0	1.0	33.0	0.7647058823529411	1.774789505511133	0.5075892084634198	0.09042196918955127
class	marmgCAMI2_short_read_sample_5	0.024597670000000006	0.289248353346425	0.12055000000000002	0.9310344827586207	0.84375	0.8852459016393444	27.0	5.0	2.0	32.0	0.7941176470588235	1.798610214765754	0.5189692074669573	0.06498547193306844
class	marmgCAMI2_short_read_sample_6	0.024597670000000006	0.289248353346425	0.12052999999999997	0.9333333333333333	0.8484848484848485	0.888888888888889	28.0	5.0	2.0	33.0	0.8	1.7371675293002646	0.496829335776318	0.06568284987166421
class	marmgCAMI2_short_read_sample_7	0.024597670000000006	0.289248353346425	0.13282999999999995	0.9285714285714286	0.8666666666666667	0.896551724137931	26.0	4.0	2.0	30.0	0.8125	1.6246669120128503	0.47767498610118303	0.07187731668118678
class	marmgCAMI2_short_read_sample_8	0.024597670000000006	0.289248353346425	0.12058999999999999	0.9333333333333333	0.8484848484848485	0.888888888888889	28.0	5.0	2.0	33.0	0.8	1.5884986936246561	0.4543100982050842	0.06466125097187592
order	marmgCAMI2_short_read_sample_8	0.024597670000000006	0.289248353346425	0.31116999999999995	0.9444444444444444	0.8831168831168831	0.912751677852349	68.0	9.0	4.0	77.0	0.8395061728395061	2.779177766448012	0.6398025455896273	0.16581495355987658
order	marmgCAMI2_short_read_sample_7	0.024597670000000006	0.289248353346425	0.33771999999999996	0.9545454545454546	0.863013698630137	0.906474820143885	63.0	10.0	3.0	73.0	0.8289473684210527	2.7571557904436594	0.6426248350003455	0.18114527237228853
order	marmgCAMI2_short_read_sample_6	0.024597670000000006	0.289248353346425	0.33573000000000014	0.9428571428571428	0.825	0.88	66.0	14.0	4.0	80.0	0.7857142857142857	2.8245200877563206	0.6445693564266815	0.17987045341305433
order	marmgCAMI2_short_read_sample_4	0.024597670000000006	0.289248353346425	0.29817999999999995	0.9375	0.7894736842105263	0.8571428571428572	60.0	16.0	4.0	76.0	0.75	2.7806049937809685	0.642063312445168	0.1606054077345686
order	marmgCAMI2_short_read_sample_9	0.024597670000000006	0.289248353346425	0.3260700000000001	0.9354838709677419	0.7341772151898734	0.8226950354609929	58.0	21.0	4.0	79.0	0.6987951807228916	2.7401809201628033	0.6271229255237999	0.17419665037262597
order	marmgCAMI2_short_read_sample_2	0.024597670000000006	0.289248353346425	0.28620999999999996	0.9558823529411765	0.8666666666666667	0.9090909090909091	65.0	10.0	3.0	75.0	0.8333333333333334	2.7973460751340515	0.6479105446437092	0.15455188539152317
order	marmgCAMI2_short_read_sample_1	0.024597670000000006	0.289248353346425	0.29277	0.9444444444444444	0.8292682926829268	0.883116883116883	68.0	14.0	4.0	82.0	0.7906976744186046	2.866291600239275	0.6504366262994188	0.15822069942012226
order	marmgCAMI2_short_read_sample_0	0.024597670000000006	0.289248353346425	0.27360999999999996	0.9402985074626866	0.8076923076923077	0.8689655172413794	63.0	15.0	4.0	78.0	0.7682926829268293	2.648109724178549	0.6078234349644828	0.14886370437271146
order	marmgCAMI2_short_read_sample_3	0.024597670000000006	0.289248353346425	0.2886499999999999	0.9459459459459459	0.875	0.9090909090909091	70.0	10.0	4.0	80.0	0.8333333333333334	2.871314429393105	0.6552480550147988	0.15723989911370406
order	marmgCAMI2_short_read_sample_5	0.024597670000000006	0.289248353346425	0.3004900000000001	0.9090909090909091	0.821917808219178	0.8633093525179857	60.0	13.0	6.0	73.0	0.759493670886076	2.805314339936703	0.6538494020085244	0.16067179621539832
family	marmgCAMI2_short_read_sample_0	0.024597670000000006	0.289248353346425	0.33654000000000045	0.9357798165137615	0.7669172932330827	0.8429752066115702	102.0	31.0	7.0	133.0	0.7285714285714285	3.048000885504453	0.6232685654107436	0.1841491841491841
family	marmgCAMI2_short_read_sample_9	0.024597670000000006	0.289248353346425	0.34052000000000016	0.9489795918367347	0.75	0.8378378378378378	93.0	31.0	5.0	124.0	0.7209302325581395	3.1807488211874198	0.6598678475306401	0.18393759993085862
family	marmgCAMI2_short_read_sample_8	0.024597670000000006	0.289248353346425	0.35840999999999995	0.9482758620689655	0.8333333333333334	0.8870967741935484	110.0	22.0	6.0	132.0	0.7971014492753623	3.268166869105042	0.6693220247144342	0.1921862181016778
family	marmgCAMI2_short_read_sample_7	0.024597670000000006	0.289248353346425	0.3731999999999999	0.9519230769230769	0.8114754098360656	0.8761061946902655	99.0	23.0	5.0	122.0	0.7795275590551181	3.1971745565998924	0.6655205143418383	0.20234222511385816
family	marmgCAMI2_short_read_sample_6	0.024597670000000006	0.289248353346425	0.3700700000000002	0.9545454545454546	0.8076923076923077	0.875	105.0	25.0	5.0	130.0	0.7777777777777778	3.3006479272850524	0.6780944153309741	0.19997190115691582
family	marmgCAMI2_short_read_sample_5	0.024597670000000006	0.289248353346425	0.3207400000000002	0.9345794392523364	0.7936507936507936	0.8583690987124463	100.0	26.0	7.0	126.0	0.7518796992481203	3.231911485476183	0.6682636677631969	0.17316330497127802
family	marmgCAMI2_short_read_sample_4	0.024597670000000006	0.289248353346425	0.32431000000000004	0.9405940594059405	0.7421875	0.8296943231441049	95.0	33.0	6.0	128.0	0.7089552238805971	3.133366990481713	0.6457847169218777	0.17861135741547476
family	marmgCAMI2_short_read_sample_3	0.024597670000000006	0.289248353346425	0.32878	0.9583333333333334	0.8333333333333334	0.8914728682170543	115.0	23.0	5.0	138.0	0.8041958041958042	3.298645947400982	0.6694694769497621	0.18118793329585914
family	marmgCAMI2_short_read_sample_2	0.024597670000000006	0.289248353346425	0.3459399999999999	0.9528301886792453	0.8145161290322581	0.8782608695652175	101.0	23.0	5.0	124.0	0.7829457364341085	3.2402449155613002	0.6722107145528516	0.18852316076294276
family	marmgCAMI2_short_read_sample_1	0.024597670000000006	0.289248353346425	0.3397399999999999	0.9401709401709402	0.8088235294117647	0.8695652173913043	110.0	26.0	7.0	136.0	0.7692307692307693	3.3807519802134705	0.6881720900097259	0.18477586938313775
genus	marmgCAMI2_short_read_sample_1	0.024597670000000006	0.289248353346425	0.3632900000000005	0.9310344827586207	0.7941176470588235	0.8571428571428571	189.0	49.0	14.0	238.0	0.75	3.8858835039554407	0.7101044037626725	0.19168852000569855
genus	marmgCAMI2_short_read_sample_2	0.024597670000000006	0.289248353346425	0.3768300000000003	0.9438775510204082	0.7974137931034483	0.8644859813084111	185.0	47.0	11.0	232.0	0.7613168724279835	3.8076974867723496	0.6990785908973371	0.19877201588783563
genus	marmgCAMI2_short_read_sample_3	0.024597670000000006	0.289248353346425	0.35600000000000065	0.9310344827586207	0.8089887640449438	0.8657314629258516	216.0	51.0	16.0	267.0	0.7632508833922261	3.951836952021445	0.7072957001976249	0.18889749657755942
genus	marmgCAMI2_short_read_sample_4	0.024597670000000006	0.289248353346425	0.34176999999999985	0.9243243243243243	0.8066037735849056	0.8614609571788413	171.0	41.0	14.0	212.0	0.7566371681415929	3.700186058613919	0.6907731657585379	0.18042497030486995
genus	marmgCAMI2_short_read_sample_5	0.024597670000000006	0.289248353346425	0.3419600000000001	0.9205607476635514	0.8454935622317596	0.8814317673378076	197.0	36.0	17.0	233.0	0.788	3.8219849455566326	0.7011480432790836	0.17947641341087062
