rank	sample	Weighted UniFrac error	Unweighted UniFrac error	L1 norm error	Completeness	Purity	F1 score	True positives	False positives	False negatives	Taxon counts	Jaccard index	Shannon diversity	Shannon equitability	Bray-Curtis distance
superkingdom	marmgCAMI2_short_read_sample_9	0.033146566133333284	0.6352820583824763	0.06317710000000004	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.19676324249684599	0.28386935417943227	0.031770373435691154
superkingdom	marmgCAMI2_short_read_sample_0	0.033146566133333284	0.6352820583824763	0.09508909999999995	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.3164047428391147	0.45647555340773854	0.04781455160070642
superkingdom	marmgCAMI2_short_read_sample_1	0.033146566133333284	0.6352820583824763	0.10135470000000002	1.0	0.6666666666666666	0.8	2.0	1.0	0.0	3.0	0.6666666666666666	0.25490772595221767	0.2320270113319524	0.05094702022007791
superkingdom	marmgCAMI2_short_read_sample_2	0.033146566133333284	0.6352820583824763	0.10196469999999991	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.2685336414314088	0.38741215280494856	0.051260543532779534
superkingdom	marmgCAMI2_short_read_sample_3	0.033146566133333284	0.6352820583824763	0.08931979999999991	1.0	0.6666666666666666	0.8	2.0	1.0	0.0	3.0	0.6666666666666666	0.2651468502407809	0.24134706390571026	0.044933870797023566
superkingdom	marmgCAMI2_short_read_sample_8	0.033146566133333284	0.6352820583824763	0.09474070000000001	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.25763603871040003	0.37169023540177115	0.04765600246155468
superkingdom	marmgCAMI2_short_read_sample_5	0.033146566133333284	0.6352820583824763	0.08087579999999996	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.20012354141215666	0.2887172407604555	0.040670118241133195
superkingdom	marmgCAMI2_short_read_sample_6	0.033146566133333284	0.6352820583824763	0.08941910000000002	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.24167055957749023	0.3486569178313059	0.04497076946002397
superkingdom	marmgCAMI2_short_read_sample_7	0.033146566133333284	0.6352820583824763	0.09170679999999999	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.27865568095454896	0.40201516902866496	0.04610124953776493
superkingdom	marmgCAMI2_short_read_sample_4	0.033146566133333284	0.6352820583824763	0.06493809999999998	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.20797235875092715	0.300040690611943	0.032666031067240114
phylum	marmgCAMI2_short_read_sample_0	0.033146566133333284	0.6352820583824763	0.17474560000000008	0.7058823529411765	1.0	0.8275862068965517	12.0	0.0	5.0	12.0	0.7058823529411765	1.0226067455183838	0.4115272280371689	0.08797792979672789
phylum	marmgCAMI2_short_read_sample_8	0.033146566133333284	0.6352820583824763	0.19646869999999997	0.5217391304347826	1.0	0.6857142857142856	12.0	0.0	11.0	12.0	0.5217391304347826	0.9025612361692925	0.36321736120199705	0.09889700443335543
phylum	marmgCAMI2_short_read_sample_7	0.033146566133333284	0.6352820583824763	0.20485280000000006	0.6	1.0	0.7499999999999999	12.0	0.0	8.0	12.0	0.6	0.9763937147519007	0.39292973634852707	0.10307116165171233
phylum	marmgCAMI2_short_read_sample_6	0.033146566133333284	0.6352820583824763	0.17859290000000005	0.6363636363636364	1.0	0.7777777777777778	14.0	0.0	8.0	14.0	0.6363636363636364	1.0639013745667216	0.4031368938551347	0.08986416235245354
phylum	marmgCAMI2_short_read_sample_5	0.033146566133333284	0.6352820583824763	0.18113900000000002	0.6	1.0	0.7499999999999999	12.0	0.0	8.0	12.0	0.6	1.0546477234524567	0.42442146611118525	0.09116903670225773
phylum	marmgCAMI2_short_read_sample_4	0.033146566133333284	0.6352820583824763	0.2007668	0.5555555555555556	1.0	0.7142857142857143	10.0	0.0	8.0	10.0	0.5555555555555556	1.0270207880728754	0.4460294610599788	0.10103332718712936
phylum	marmgCAMI2_short_read_sample_3	0.033146566133333284	0.6352820583824763	0.18259870000000006	0.5454545454545454	0.9230769230769231	0.6857142857142856	12.0	1.0	10.0	13.0	0.5217391304347826	1.0522842851929737	0.41025538462653777	0.09194739987166554
phylum	marmgCAMI2_short_read_sample_2	0.033146566133333284	0.6352820583824763	0.1767895000000001	0.5909090909090909	1.0	0.7428571428571429	13.0	0.0	9.0	13.0	0.5909090909090909	1.0401867607074624	0.40553890769091366	0.08893689597734353
phylum	marmgCAMI2_short_read_sample_1	0.033146566133333284	0.6352820583824763	0.20416689999999993	0.8571428571428571	0.9473684210526315	0.9	18.0	1.0	3.0	19.0	0.8181818181818182	1.0459360721366568	0.35522423101216977	0.10266453640930341
phylum	marmgCAMI2_short_read_sample_9	0.033146566133333284	0.6352820583824763	0.19160030000000003	0.6190476190476191	1.0	0.7647058823529412	13.0	0.0	8.0	13.0	0.6190476190476191	1.06627307147832	0.41570921015515977	0.09640081868116136
class	marmgCAMI2_short_read_sample_0	0.033146566133333284	0.6352820583824763	0.24997369999999997	0.8	0.9523809523809523	0.8695652173913043	20.0	1.0	5.0	21.0	0.7692307692307693	1.4606562077319307	0.4797652957434445	0.1297402674311283
class	marmgCAMI2_short_read_sample_9	0.033146566133333284	0.6352820583824763	0.2380313	0.6896551724137931	0.9523809523809523	0.7999999999999999	20.0	1.0	9.0	21.0	0.6666666666666666	1.5898960409125784	0.5222152483466148	0.12355504377503834
class	marmgCAMI2_short_read_sample_1	0.033146566133333284	0.6352820583824763	0.2236389	0.7741935483870968	0.9230769230769231	0.8421052631578947	24.0	2.0	7.0	26.0	0.7272727272727273	1.6237552979314063	0.4983754406852079	0.1166905877286752
class	marmgCAMI2_short_read_sample_2	0.033146566133333284	0.6352820583824763	0.1909084	0.7857142857142857	0.9565217391304348	0.8627450980392156	22.0	1.0	6.0	23.0	0.7586206896551724	1.6438841554111874	0.5242823115602688	0.09850323973168258
class	marmgCAMI2_short_read_sample_3	0.033146566133333284	0.6352820583824763	0.1967105	0.6774193548387096	0.9130434782608695	0.7777777777777777	21.0	2.0	10.0	23.0	0.6363636363636364	1.745310814669152	0.5566302134453018	0.10188312117793594
class	marmgCAMI2_short_read_sample_4	0.033146566133333284	0.6352820583824763	0.23227269999999997	0.5925925925925926	0.9411764705882353	0.7272727272727272	16.0	1.0	11.0	17.0	0.5714285714285714	1.702447342345178	0.6008892150380181	0.11958939204429582
class	marmgCAMI2_short_read_sample_5	0.033146566133333284	0.6352820583824763	0.19601860000000002	0.5862068965517241	0.9444444444444444	0.7234042553191489	17.0	1.0	12.0	18.0	0.5666666666666667	1.664073896484986	0.5757300568478524	0.10264462879159986
class	marmgCAMI2_short_read_sample_6	0.033146566133333284	0.6352820583824763	0.1855466000000001	0.7333333333333333	0.9565217391304348	0.8301886792452831	22.0	1.0	8.0	23.0	0.7096774193548387	1.596360602873103	0.509125673000181	0.0977624914354168
class	marmgCAMI2_short_read_sample_7	0.033146566133333284	0.6352820583824763	0.21477399999999996	0.6785714285714286	1.0	0.8085106382978724	19.0	0.0	9.0	19.0	0.6785714285714286	1.5329129545578561	0.520612913157337	0.11222158441155904
class	marmgCAMI2_short_read_sample_8	0.033146566133333284	0.6352820583824763	0.19972470000000006	0.6666666666666666	0.9523809523809523	0.7843137254901961	20.0	1.0	10.0	21.0	0.6451612903225806	1.4221342057168465	0.46711240754732747	0.10347607068556984
order	marmgCAMI2_short_read_sample_8	0.033146566133333284	0.6352820583824763	0.3033196	0.6111111111111112	0.9777777777777777	0.7521367521367521	44.0	1.0	28.0	45.0	0.6027397260273972	2.682584440877531	0.7047077191861547	0.15688411962559204
order	marmgCAMI2_short_read_sample_7	0.033146566133333284	0.6352820583824763	0.3203053	0.5909090909090909	1.0	0.7428571428571429	39.0	0.0	27.0	39.0	0.5909090909090909	2.766807690600461	0.7552234568028745	0.1656471236807082
order	marmgCAMI2_short_read_sample_6	0.033146566133333284	0.6352820583824763	0.30834510000000004	0.6	1.0	0.7499999999999999	42.0	0.0	28.0	42.0	0.6	2.8133293289433356	0.7526960957655314	0.15903380797354078
order	marmgCAMI2_short_read_sample_4	0.033146566133333284	0.6352820583824763	0.32011999999999996	0.546875	1.0	0.7070707070707071	35.0	0.0	29.0	35.0	0.546875	2.7277525988868163	0.7672251919391827	0.1674195280664624
order	marmgCAMI2_short_read_sample_9	0.033146566133333284	0.6352820583824763	0.3388470000000001	0.6451612903225806	0.975609756097561	0.7766990291262136	40.0	1.0	22.0	41.0	0.6349206349206349	2.746518379621789	0.7395893577095025	0.17419918816341895
order	marmgCAMI2_short_read_sample_2	0.033146566133333284	0.6352820583824763	0.26639519999999994	0.6617647058823529	1.0	0.7964601769911505	45.0	0.0	23.0	45.0	0.6617647058823529	2.760217678386324	0.7251017619250152	0.1399326420200082
order	marmgCAMI2_short_read_sample_1	0.033146566133333284	0.6352820583824763	0.30991860000000004	0.625	0.9574468085106383	0.7563025210084033	45.0	2.0	27.0	47.0	0.6081081081081081	2.852999766183766	0.7410104913683295	0.16252304106987123
order	marmgCAMI2_short_read_sample_0	0.033146566133333284	0.6352820583824763	0.2972734999999999	0.6417910447761194	0.9772727272727273	0.7747747747747746	43.0	1.0	24.0	44.0	0.6323529411764706	2.6078355890495075	0.6891397739888838	0.1557807541267632
order	marmgCAMI2_short_read_sample_3	0.033146566133333284	0.6352820583824763	0.2814287	0.5945945945945946	0.9777777777777777	0.7394957983193278	44.0	1.0	30.0	45.0	0.5866666666666667	2.831574039479509	0.7438468861079292	0.14864075972083524
order	marmgCAMI2_short_read_sample_5	0.033146566133333284	0.6352820583824763	0.2980635000000001	0.5	0.9705882352941176	0.6599999999999999	33.0	1.0	33.0	34.0	0.4925373134328358	2.7340766966785197	0.7753253467967854	0.1546838595572573
family	marmgCAMI2_short_read_sample_0	0.033146566133333284	0.6352820583824763	0.43240160000000005	0.5229357798165137	0.95	0.6745562130177514	57.0	3.0	52.0	60.0	0.5089285714285714	2.961244049443007	0.7232522823716301	0.2278736745537508
