rank	sample	Weighted UniFrac error	Unweighted UniFrac error	L1 norm error	Completeness	Purity	F1 score	True positives	False positives	False negatives	Taxon counts	Jaccard index	Shannon diversity	Shannon equitability	Bray-Curtis distance
superkingdom	marmgCAMI2_short_read_sample_9	0.05183732439904753	0.5975925002257237	0.14352985999999998	1.0	0.6666666666666666	0.8	2.0	1.0	0.0	3.0	0.6666666666666666	0.10304899951817112	0.09379924162608941	0.07176493
superkingdom	marmgCAMI2_short_read_sample_0	0.05183732439904753	0.5975925002257237	0.23663535999999993	1.0	0.6666666666666666	0.8	2.0	1.0	0.0	3.0	0.6666666666666666	0.17144603953189308	0.15605691043174452	0.11831767999999997
superkingdom	marmgCAMI2_short_read_sample_1	0.05183732439904753	0.5975925002257237	0.19567543999999995	1.0	0.6666666666666666	0.8	2.0	1.0	0.0	3.0	0.6666666666666666	0.13329905303947526	0.12133402694874172	0.09783771999999998
superkingdom	marmgCAMI2_short_read_sample_2	0.05183732439904753	0.5975925002257237	0.21266185999999998	1.0	0.6666666666666666	0.8	2.0	1.0	0.0	3.0	0.6666666666666666	0.18000507074896321	0.1638476763874454	0.10633092999999999
superkingdom	marmgCAMI2_short_read_sample_3	0.05183732439904753	0.5975925002257237	0.19773181999999997	1.0	0.6666666666666666	0.8	2.0	1.0	0.0	3.0	0.6666666666666666	0.140482597419226	0.1278727708294056	0.09886590999999999
superkingdom	marmgCAMI2_short_read_sample_8	0.05183732439904753	0.5975925002257237	0.19099602000000002	1.0	0.6666666666666666	0.8	2.0	1.0	0.0	3.0	0.6666666666666666	0.15933744615038398	0.14503519375662086	0.09549801
superkingdom	marmgCAMI2_short_read_sample_5	0.05183732439904753	0.5975925002257237	0.15600805999999995	1.0	0.6666666666666666	0.8	2.0	1.0	0.0	3.0	0.6666666666666666	0.12990776638890905	0.11824714481066043	0.07800402999999997
superkingdom	marmgCAMI2_short_read_sample_6	0.05183732439904753	0.5975925002257237	0.17997578000000009	1.0	0.6666666666666666	0.8	2.0	1.0	0.0	3.0	0.6666666666666666	0.13980487239381575	0.12725587892641052	0.08998789000000004
superkingdom	marmgCAMI2_short_read_sample_7	0.05183732439904753	0.5975925002257237	0.20618514999999996	1.0	0.6666666666666666	0.8	2.0	1.0	0.0	3.0	0.6666666666666666	0.13898556839782147	0.12651011629072442	0.10309257551546287
superkingdom	marmgCAMI2_short_read_sample_4	0.05183732439904753	0.5975925002257237	0.14715519999999999	1.0	0.6666666666666666	0.8	2.0	1.0	0.0	3.0	0.6666666666666666	0.13558700214120856	0.12341660796966501	0.07357759999999999
phylum	marmgCAMI2_short_read_sample_0	0.05183732439904753	0.5975925002257237	0.35232478000000017	0.6470588235294118	0.7857142857142857	0.7096774193548386	11.0	3.0	6.0	14.0	0.55	0.7917186240028784	0.30000054001036086	0.17655819286000787
phylum	marmgCAMI2_short_read_sample_8	0.05183732439904753	0.5975925002257237	0.28177145000000003	0.43478260869565216	0.8333333333333334	0.5714285714285714	10.0	2.0	13.0	12.0	0.4	0.8144470540780587	0.327757605762592	0.14153343223025408
phylum	marmgCAMI2_short_read_sample_7	0.05183732439904753	0.5975925002257237	0.2776838800000001	0.45	0.8181818181818182	0.5806451612903226	9.0	2.0	11.0	11.0	0.4090909090909091	0.8926407300806576	0.37226009834822177	0.13934363141711795
phylum	marmgCAMI2_short_read_sample_6	0.05183732439904753	0.5975925002257237	0.2527422200000002	0.45454545454545453	0.7692307692307693	0.5714285714285714	10.0	3.0	12.0	13.0	0.4	0.9593355940645009	0.37401736267180347	0.12691979824900834
phylum	marmgCAMI2_short_read_sample_5	0.05183732439904753	0.5975925002257237	0.2134718	0.55	0.7333333333333333	0.6285714285714286	11.0	4.0	9.0	15.0	0.4583333333333333	1.0455774630716086	0.38609973428337685	0.10697317613224715
phylum	marmgCAMI2_short_read_sample_4	0.05183732439904753	0.5975925002257237	0.20418448000000006	0.5	0.75	0.6	9.0	3.0	9.0	12.0	0.42857142857142855	1.0591275707356294	0.4262242892810435	0.10226711062313897
phylum	marmgCAMI2_short_read_sample_3	0.05183732439904753	0.5975925002257237	0.31403064	0.45454545454545453	0.7692307692307693	0.5714285714285714	10.0	3.0	12.0	13.0	0.4	0.8685520325684185	0.3386234625029797	0.15727399167959524
phylum	marmgCAMI2_short_read_sample_2	0.05183732439904753	0.5975925002257237	0.34980354000000013	0.5	0.7857142857142857	0.6111111111111112	11.0	3.0	11.0	14.0	0.44	0.8473078509764327	0.3210645867628649	0.17547317734524356
phylum	marmgCAMI2_short_read_sample_1	0.05183732439904753	0.5975925002257237	0.33054711999999997	0.6190476190476191	0.8125	0.7027027027027026	13.0	3.0	8.0	16.0	0.5416666666666666	0.8146994625666886	0.29384071861496636	0.16577909838715865
phylum	marmgCAMI2_short_read_sample_9	0.05183732439904753	0.5975925002257237	0.22149087999999995	0.42857142857142855	0.75	0.5454545454545454	9.0	3.0	12.0	12.0	0.375	0.91701258859871	0.3690330132429502	0.11110102103985849
class	marmgCAMI2_short_read_sample_0	0.05183732439904753	0.5975925002257237	0.43487155000000016	0.72	0.8571428571428571	0.782608695652174	18.0	3.0	7.0	21.0	0.6428571428571429	1.2069645213668112	0.39643804440782276	0.22417987340818463
class	marmgCAMI2_short_read_sample_9	0.05183732439904753	0.5975925002257237	0.35920888999999995	0.6551724137931034	0.8636363636363636	0.7450980392156864	19.0	3.0	10.0	22.0	0.59375	1.5137623403171363	0.48972550948709337	0.18425646658918682
class	marmgCAMI2_short_read_sample_1	0.05183732439904753	0.5975925002257237	0.4207229799999999	0.6129032258064516	0.8636363636363636	0.7169811320754716	19.0	3.0	12.0	22.0	0.5588235294117647	1.3384151074755157	0.4329979699959707	0.21764867675901273
class	marmgCAMI2_short_read_sample_2	0.05183732439904753	0.5975925002257237	0.40248497000000005	0.6785714285714286	0.8260869565217391	0.7450980392156864	19.0	4.0	9.0	23.0	0.59375	1.4449441312097584	0.4608345707892094	0.20623049009126945
class	marmgCAMI2_short_read_sample_3	0.05183732439904753	0.5975925002257237	0.40906424999999985	0.5161290322580645	0.8421052631578947	0.6399999999999999	16.0	3.0	15.0	19.0	0.47058823529411764	1.507729016866752	0.5120598618394817	0.2099420513917262
class	marmgCAMI2_short_read_sample_4	0.05183732439904753	0.5975925002257237	0.43260317	0.6296296296296297	0.85	0.723404255319149	17.0	3.0	10.0	20.0	0.5666666666666667	1.62254183050873	0.5416177689950329	0.22058347532164482
class	marmgCAMI2_short_read_sample_5	0.05183732439904753	0.5975925002257237	0.31308225000000006	0.5517241379310345	0.8	0.6530612244897959	16.0	4.0	13.0	20.0	0.48484848484848486	1.7376011242675724	0.5800255048179479	0.16207952080385812
class	marmgCAMI2_short_read_sample_6	0.05183732439904753	0.5975925002257237	0.3354983800000001	0.6	0.8571428571428571	0.7058823529411764	18.0	3.0	12.0	21.0	0.5454545454545454	1.5987840187952296	0.5251345823520154	0.1744638844546999
class	marmgCAMI2_short_read_sample_7	0.05183732439904753	0.5975925002257237	0.38473391999999995	0.5714285714285714	0.8888888888888888	0.6956521739130435	16.0	2.0	12.0	18.0	0.5333333333333333	1.4459915878697387	0.500278756156351	0.1991241731032828
class	marmgCAMI2_short_read_sample_8	0.05183732439904753	0.5975925002257237	0.37214696999999997	0.5666666666666667	0.8947368421052632	0.6938775510204083	17.0	2.0	13.0	19.0	0.53125	1.3517971440556542	0.45910176900264477	0.19125055627693008
order	marmgCAMI2_short_read_sample_8	0.05183732439904753	0.5975925002257237	0.6958161500000002	0.4722222222222222	0.9444444444444444	0.6296296296296297	34.0	2.0	38.0	36.0	0.4594594594594595	2.6288437741898476	0.7335928229592207	0.35996212487590895
order	marmgCAMI2_short_read_sample_7	0.05183732439904753	0.5975925002257237	0.7376480299999999	0.48484848484848486	0.9142857142857143	0.6336633663366337	32.0	3.0	34.0	35.0	0.463768115942029	2.5807799126413253	0.725886711513747	0.3824883282932871
order	marmgCAMI2_short_read_sample_6	0.05183732439904753	0.5975925002257237	0.7001964399999998	0.4714285714285714	0.868421052631579	0.6111111111111112	33.0	5.0	37.0	38.0	0.44	2.6751465578807543	0.7354180603331676	0.36538301356938807
order	marmgCAMI2_short_read_sample_4	0.05183732439904753	0.5975925002257237	0.65464394	0.515625	0.868421052631579	0.6470588235294118	33.0	5.0	31.0	38.0	0.4782608695652174	2.5691799794494647	0.7062870449349617	0.34505148838874783
order	marmgCAMI2_short_read_sample_9	0.05183732439904753	0.5975925002257237	0.6458407300000001	0.5645161290322581	0.8536585365853658	0.6796116504854369	35.0	6.0	27.0	41.0	0.5147058823529411	2.5535889227914796	0.6876368296947362	0.33472326462491
order	marmgCAMI2_short_read_sample_2	0.05183732439904753	0.5975925002257237	0.7103722099999998	0.5735294117647058	0.9069767441860465	0.7027027027027025	39.0	4.0	29.0	43.0	0.5416666666666666	2.705821227252842	0.7194036860636145	0.3723276980278666
order	marmgCAMI2_short_read_sample_1	0.05183732439904753	0.5975925002257237	0.6809955099999996	0.5555555555555556	0.9090909090909091	0.6896551724137931	40.0	4.0	32.0	44.0	0.5263157894736842	2.6592604768060553	0.7027291795767061	0.3559823853736087
order	marmgCAMI2_short_read_sample_0	0.05183732439904753	0.5975925002257237	0.71942469	0.6119402985074627	0.9318181818181818	0.7387387387387387	41.0	3.0	26.0	44.0	0.5857142857142857	2.4776451561274486	0.6547359925940134	0.3763427288442682
order	marmgCAMI2_short_read_sample_3	0.05183732439904753	0.5975925002257237	0.6760183000000002	0.4864864864864865	0.9230769230769231	0.6371681415929203	36.0	3.0	38.0	39.0	0.4675324675324675	2.581206285712721	0.7045619904989521	0.36043929450588724
order	marmgCAMI2_short_read_sample_5	0.05183732439904753	0.5975925002257237	0.6543286500000001	0.48484848484848486	0.8421052631578947	0.6153846153846154	32.0	6.0	34.0	38.0	0.4444444444444444	2.6783847583398326	0.7363082661776174	0.34653932295197537
family	marmgCAMI2_short_read_sample_0	0.05183732439904753	0.5975925002257237	0.7808257700000005	0.47706422018348627	0.8387096774193549	0.608187134502924	52.0	10.0	57.0	62.0	0.4369747899159664	2.72672672110602	0.6606828047534558	0.4099961308417251
family	marmgCAMI2_short_read_sample_9	0.05183732439904753	0.5975925002257237	0.6772033800000001	0.5102040816326531	0.8620689655172413	0.641025641025641	50.0	8.0	48.0	58.0	0.4716981132075472	2.95472682767072	0.7276858263978192	0.35437007391687486
family	marmgCAMI2_short_read_sample_8	0.05183732439904753	0.5975925002257237	0.7762475400000006	0.4224137931034483	0.875	0.569767441860465	49.0	7.0	67.0	56.0	0.3983739837398374	3.0567625637836477	0.7593777633937351	0.4035247354038987
family	marmgCAMI2_short_read_sample_7	0.05183732439904753	0.5975925002257237	0.7814722799999996	0.4326923076923077	0.8653846153846154	0.576923076923077	45.0	7.0	59.0	52.0	0.40540540540540543	2.9873432952507097	0.7560513873649949	0.40880049850006495
family	marmgCAMI2_short_read_sample_6	0.05183732439904753	0.5975925002257237	0.7541509400000002	0.4636363636363636	0.864406779661017	0.6035502958579881	51.0	8.0	59.0	59.0	0.4322033898305085	3.1000878664318896	0.7602843405068604	0.39643061187163303
family	marmgCAMI2_short_read_sample_5	0.05183732439904753	0.5975925002257237	0.7038942100000005	0.4392523364485981	0.8392857142857143	0.5766871165644171	47.0	9.0	60.0	56.0	0.4051724137931034	3.036255095545706	0.7542831853758336	0.3756166942849575
family	marmgCAMI2_short_read_sample_4	0.05183732439904753	0.5975925002257237	0.7042701600000004	0.45544554455445546	0.8214285714285714	0.5859872611464968	46.0	10.0	55.0	56.0	0.4144144144144144	2.8206835589733847	0.7007297189623308	0.3777101111301012
family	marmgCAMI2_short_read_sample_3	0.05183732439904753	0.5975925002257237	0.7387441300000002	0.425	0.85	0.5666666666666667	51.0	9.0	69.0	60.0	0.3953488372093023	2.904805624018183	0.7094677987828348	0.397996933801871
family	marmgCAMI2_short_read_sample_2	0.05183732439904753	0.5975925002257237	0.7733818199999993	0.4716981132075472	0.8333333333333334	0.6024096385542169	50.0	10.0	56.0	60.0	0.43103448275862066	3.021375452353054	0.7379387363317756	0.40811006477429945
family	marmgCAMI2_short_read_sample_1	0.05183732439904753	0.5975925002257237	0.7447104099999994	0.5042735042735043	0.9076923076923077	0.6483516483516484	59.0	6.0	58.0	65.0	0.4796747967479675	3.0893679998895407	0.740076998166674	0.39069848520597356
genus	marmgCAMI2_short_read_sample_1	0.05183732439904753	0.5975925002257237	0.8084680799999987	0.39408866995073893	0.898876404494382	0.5479452054794521	80.0	9.0	123.0	89.0	0.37735849056603776	3.4548482652344643	0.7696877137411408	0.414230307925402
genus	marmgCAMI2_short_read_sample_2	0.05183732439904753	0.5975925002257237	0.8237974299999992	0.39285714285714285	0.8555555555555555	0.5384615384615384	77.0	13.0	119.0	90.0	0.3684210526315789	3.4040141982040755	0.7564795952701343	0.42311474430515333
genus	marmgCAMI2_short_read_sample_3	0.05183732439904753	0.5975925002257237	0.7912884200000009	0.34913793103448276	0.8709677419354839	0.4984615384615385	81.0	12.0	151.0	93.0	0.3319672131147541	3.3906667202174106	0.7480622819949571	0.41082821116216606
genus	marmgCAMI2_short_read_sample_4	0.05183732439904753	0.5975925002257237	0.7896205300000005	0.3891891891891892	0.8674698795180723	0.5373134328358209	72.0	11.0	113.0	83.0	0.3673469387755102	3.2004557512593	0.7242749932216199	0.4110911625668703
genus	marmgCAMI2_short_read_sample_5	0.05183732439904753	0.5975925002257237	0.8227572600000005	0.3317757009345794	0.8554216867469879	0.4781144781144781	71.0	12.0	143.0	83.0	0.3141592920353982	3.4517903981800475	0.7811529549379337	0.42885252638429655
genus	marmgCAMI2_short_read_sample_6	0.05183732439904753	0.5975925002257237	0.8447396699999993	0.3619047619047619	0.8735632183908046	0.5117845117845118	76.0	11.0	134.0	87.0	0.3438914027149321	3.489840726593543	0.7814403328219179	0.4373025607855534
genus	marmgCAMI2_short_read_sample_7	0.05183732439904753	0.5975925002257237	0.8621317200000002	0.3526315789473684	0.8271604938271605	0.4944649446494464	67.0	14.0	123.0	81.0	0.3284313725490196	3.313823735348392	0.7540930885102944	0.44425856684357234
genus	marmgCAMI2_short_read_sample_8	0.05183732439904753	0.5975925002257237	0.8441869600000008	0.33796296296296297	0.8902439024390244	0.4899328859060403	73.0	9.0	143.0	82.0	0.3244444444444444	3.363223479215272	0.7632034832496314	0.43577687833756834
genus	marmgCAMI2_short_read_sample_9	0.05183732439904753	0.5975925002257237	0.7562726400000007	0.3888888888888889	0.8536585365853658	0.5343511450381678	70.0	12.0	110.0	82.0	0.3645833333333333	3.2870512757742807	0.7459180154975662	0.39275849897196696
genus	marmgCAMI2_short_read_sample_0	0.05183732439904753	0.5975925002257237	0.8171078500000003	0.39226519337016574	0.8352941176470589	0.5338345864661653	71.0	14.0	110.0	85.0	0.3641025641025641	3.052339843064614	0.6870536683709796	0.4215547819725012
species	marmgCAMI2_short_read_sample_1	0.05183732439904753	0.5975925002257237	1.0141045299999976	0.32666666666666666	0.5	0.3951612903225806	98.0	98.0	202.0	196.0	0.24623115577889448	4.314773121902341	0.8174837798107594	0.5393054231340018
species	marmgCAMI2_short_read_sample_0	0.05183732439904753	0.5975925002257237	1.005435040000001	0.30078125	0.4010416666666667	0.34375	77.0	115.0	179.0	192.0	0.20754716981132076	4.213156503118293	0.801361904288906	0.5435548678864411
species	marmgCAMI2_short_read_sample_9	0.05183732439904753	0.5975925002257237	1.0475650200000024	0.2952029520295203	0.41450777202072536	0.3448275862068966	80.0	113.0	191.0	193.0	0.20833333333333334	4.32525128814032	0.8218707795604367	0.5889025799381559
species	marmgCAMI2_short_read_sample_2	0.05183732439904753	0.5975925002257237	1.0259072699999978	0.33211678832116787	0.455	0.3839662447257384	91.0	109.0	183.0	200.0	0.23759791122715404	4.396376608722786	0.8297684537510286	0.5556183664455938
species	marmgCAMI2_short_read_sample_3	0.05183732439904753	0.5975925002257237	1.0126416600000003	0.25196850393700787	0.44651162790697674	0.3221476510067114	96.0	119.0	285.0	215.0	0.192	4.500752038025977	0.8380293020036301	0.5548994100707371
species	marmgCAMI2_short_read_sample_4	0.05183732439904753	0.5975925002257237	1.1004881800000006	0.27075812274368233	0.35377358490566035	0.3067484662576687	75.0	137.0	202.0	212.0	0.18115942028985507	4.426422261652042	0.8263513429405326	0.6139765916246245
species	marmgCAMI2_short_read_sample_5	0.05183732439904753	0.5975925002257237	1.1235275400000002	0.2598187311178248	0.43	0.3239171374764595	86.0	114.0	245.0	200.0	0.19325842696629214	4.481877209365086	0.8459057657931733	0.613185901477593
species	marmgCAMI2_short_read_sample_6	0.05183732439904753	0.5975925002257237	1.1178966199999985	0.254601226993865	0.4068627450980392	0.3132075471698113	83.0	121.0	243.0	204.0	0.18568232662192394	4.5068674866403855	0.8474550201682428	0.6061359645320195
species	marmgCAMI2_short_read_sample_7	0.05183732439904753	0.5975925002257237	1.0733212099999994	0.2730496453900709	0.36666666666666664	0.31300813008130085	77.0	133.0	205.0	210.0	0.1855421686746988	4.496141624735534	0.8408549106047709	0.5907173668525123
species	marmgCAMI2_short_read_sample_8	0.05183732439904753	0.5975925002257237	1.045123160000003	0.2463768115942029	0.4748603351955307	0.3244274809160306	85.0	94.0	260.0	179.0	0.19362186788154898	4.28272538226414	0.8256037901484	0.5730041180818263
strain	marmgCAMI2_short_read_sample_2	0.05183732439904753	0.5975925002257237	na	0.0	0.0	na	0.0	0.0	429.0	na	0.0	na	na	na
strain	marmgCAMI2_short_read_sample_9	0.05183732439904753	0.5975925002257237	na	0.0	0.0	na	0.0	0.0	414.0	na	0.0	na	na	na
