rank	sample	Weighted UniFrac error	Unweighted UniFrac error	L1 norm error	Completeness	Purity	F1 score	True positives	False positives	False negatives	Taxon counts	Jaccard index	Shannon diversity	Shannon equitability	Bray-Curtis distance
superkingdom	marmgCAMI2_short_read_sample_9	0.02714956428571429	2.431560624882359	na	0.0	0.0	na	0.0	0.0	2.0	na	0.0	na	na	na
superkingdom	marmgCAMI2_short_read_sample_0	0.02714956428571429	2.431560624882359	na	0.0	0.0	na	0.0	0.0	2.0	na	0.0	na	na	na
superkingdom	marmgCAMI2_short_read_sample_1	0.02714956428571429	2.431560624882359	na	0.0	0.0	na	0.0	0.0	2.0	na	0.0	na	na	na
superkingdom	marmgCAMI2_short_read_sample_2	0.02714956428571429	2.431560624882359	na	0.0	0.0	na	0.0	0.0	2.0	na	0.0	na	na	na
superkingdom	marmgCAMI2_short_read_sample_3	0.02714956428571429	2.431560624882359	na	0.0	0.0	na	0.0	0.0	2.0	na	0.0	na	na	na
superkingdom	marmgCAMI2_short_read_sample_8	0.02714956428571429	2.431560624882359	na	0.0	0.0	na	0.0	0.0	2.0	na	0.0	na	na	na
superkingdom	marmgCAMI2_short_read_sample_5	0.02714956428571429	2.431560624882359	na	0.0	0.0	na	0.0	0.0	2.0	na	0.0	na	na	na
superkingdom	marmgCAMI2_short_read_sample_6	0.02714956428571429	2.431560624882359	na	0.0	0.0	na	0.0	0.0	2.0	na	0.0	na	na	na
superkingdom	marmgCAMI2_short_read_sample_7	0.02714956428571429	2.431560624882359	na	0.0	0.0	na	0.0	0.0	2.0	na	0.0	na	na	na
superkingdom	marmgCAMI2_short_read_sample_4	0.02714956428571429	2.431560624882359	na	0.0	0.0	na	0.0	0.0	2.0	na	0.0	na	na	na
phylum	marmgCAMI2_short_read_sample_0	0.02714956428571429	2.431560624882359	na	0.0	0.0	na	0.0	0.0	17.0	na	0.0	na	na	na
phylum	marmgCAMI2_short_read_sample_8	0.02714956428571429	2.431560624882359	na	0.0	0.0	na	0.0	0.0	23.0	na	0.0	na	na	na
phylum	marmgCAMI2_short_read_sample_7	0.02714956428571429	2.431560624882359	na	0.0	0.0	na	0.0	0.0	20.0	na	0.0	na	na	na
phylum	marmgCAMI2_short_read_sample_6	0.02714956428571429	2.431560624882359	na	0.0	0.0	na	0.0	0.0	22.0	na	0.0	na	na	na
phylum	marmgCAMI2_short_read_sample_5	0.02714956428571429	2.431560624882359	na	0.0	0.0	na	0.0	0.0	20.0	na	0.0	na	na	na
phylum	marmgCAMI2_short_read_sample_4	0.02714956428571429	2.431560624882359	na	0.0	0.0	na	0.0	0.0	18.0	na	0.0	na	na	na
phylum	marmgCAMI2_short_read_sample_3	0.02714956428571429	2.431560624882359	na	0.0	0.0	na	0.0	0.0	22.0	na	0.0	na	na	na
phylum	marmgCAMI2_short_read_sample_2	0.02714956428571429	2.431560624882359	na	0.0	0.0	na	0.0	0.0	22.0	na	0.0	na	na	na
phylum	marmgCAMI2_short_read_sample_1	0.02714956428571429	2.431560624882359	na	0.0	0.0	na	0.0	0.0	21.0	na	0.0	na	na	na
phylum	marmgCAMI2_short_read_sample_9	0.02714956428571429	2.431560624882359	na	0.0	0.0	na	0.0	0.0	21.0	na	0.0	na	na	na
class	marmgCAMI2_short_read_sample_0	0.02714956428571429	2.431560624882359	0.20974000000000007	0.96	0.47058823529411764	0.631578947368421	24.0	27.0	1.0	51.0	0.46153846153846156	1.6748527982668002	0.425973314871115	0.10706373594960746
class	marmgCAMI2_short_read_sample_9	0.02714956428571429	2.431560624882359	0.2045900000000001	0.9655172413793104	0.5	0.6588235294117647	28.0	28.0	1.0	56.0	0.49122807017543857	1.832572314957815	0.45525769069463157	0.1042916639054702
class	marmgCAMI2_short_read_sample_1	0.02714956428571429	2.431560624882359	0.20866000000000004	0.967741935483871	0.625	0.759493670886076	30.0	18.0	1.0	48.0	0.6122448979591837	1.856633247826934	0.4796013543588914	0.10688344551331304
