tool	sample	Sum of abundances	Weighted UniFrac error	Unweighted UniFrac error	L1 norm error	Completeness	Purity	F1 score	True positives	False positives	False negatives	Taxon counts	Jaccard index	Shannon diversity	Shannon equitability	Bray-Curtis distance
strmg_sylph_v0.5.profile	strmgCAMI2_short_read_sample_0	0.9999989999999999	0.010434993142857158	0.9617810540032459	0.0704850000000002	0.75	1.0	0.8571428571428571	3.0	0.0	1.0	3.0	0.75	0.7679588075816285	0.6990262310943697	0.03524251762125891
strmg_sylph_v0.5.profile	strmgCAMI2_short_read_sample_7	0.9999979999999999	0.00873963390476189	0.9440806956805361	0.027843999999999963	1.0	1.0	1.0	4.0	0.0	0.0	4.0	1.0	0.7209433993498238	0.5200507335018112	0.013922013922013903
strmg_sylph_v0.5.profile	strmgCAMI2_short_read_sample_6	0.9999990000000001	0.007449789619047628	0.951980127998339	0.007897999999999896	1.0	1.0	1.0	4.0	0.0	0.0	4.0	1.0	0.646562530295921	0.46639627804127276	0.003948999999999948
strmg_sylph_v0.5.profile	strmgCAMI2_short_read_sample_5	1.0000000000000002	0.012281242000000008	0.9453043099775477	0.09929999999999999	1.0	1.0	1.0	4.0	0.0	0.0	4.0	1.0	0.7537842190457718	0.5437403773588475	0.04964999999999999
strmg_sylph_v0.5.profile	strmgCAMI2_short_read_sample_4	1.0	0.007392803047619107	0.9574749214325762	0.01172699999999979	0.75	1.0	0.8571428571428571	3.0	0.0	1.0	3.0	0.75	0.6806820555497843	0.6195835078224016	0.00586350293175136
strmg_sylph_v0.5.profile	strmgCAMI2_short_read_sample_3	1.0	0.010757400428571406	0.9647950600607783	0.07653599999999995	1.0	1.0	1.0	4.0	0.0	0.0	4.0	1.0	0.7687524548652328	0.554537677152644	0.038267999999999976
strmg_sylph_v0.5.profile	strmgCAMI2_short_read_sample_20	1.000001	0.01074058914285713	0.957310317415302	0.07601099999999995	1.0	1.0	1.0	4.0	0.0	0.0	4.0	1.0	0.6779396876491298	0.48903011269660623	0.03800548099725948
strmg_sylph_v0.5.profile	strmgCAMI2_short_read_sample_2	1.0	0.011315209285714273	0.9608926063106383	0.08198200000000004	1.0	1.0	1.0	4.0	0.0	0.0	4.0	1.0	0.661370289862292	0.47707781868781246	0.04099100000000002
strmg_sylph_v0.5.profile	strmgCAMI2_short_read_sample_19	1.0	0.01101750690476194	0.9564407188559062	0.07926000000000001	0.75	1.0	0.8571428571428571	3.0	0.0	1.0	3.0	0.75	0.7168623732523376	0.652516252227087	0.039630000000000006
strmg_sylph_v0.5.profile	strmgCAMI2_short_read_sample_8	1.0000000000000002	0.014298006428571422	0.9516717784018054	0.10430599999999998	1.0	1.0	1.0	4.0	0.0	0.0	4.0	1.0	0.7001853765439963	0.5050769852214975	0.05215299999999999
strmg_sylph_v0.5.profile	strmgCAMI2_short_read_sample_18	0.9999979999999998	0.010050262142857137	0.9539498593462699	0.02805399999999988	1.0	1.0	1.0	4.0	0.0	0.0	4.0	1.0	0.7166927144033681	0.5169845124554947	0.014027014027013968
strmg_sylph_v0.5.profile	strmgCAMI2_short_read_sample_16	1.0000019999999998	0.008998041857142867	0.9558384185712588	0.041828000000000067	1.0	1.0	1.0	4.0	0.0	0.0	4.0	1.0	0.6944455319696993	0.5009365625700917	0.020913979086020947
strmg_sylph_v0.5.profile	strmgCAMI2_short_read_sample_15	0.9999990000000001	0.008724806476190472	0.9526852114950561	0.03250700000000007	1.0	1.0	1.0	4.0	0.0	0.0	4.0	1.0	0.6555146656244768	0.4728538786632099	0.016253508126754097
strmg_sylph_v0.5.profile	strmgCAMI2_short_read_sample_14	0.999998	0.008212681666666655	0.9552863603802279	0.005785999999999969	1.0	1.0	1.0	4.0	0.0	0.0	4.0	1.0	0.6920105398524625	0.49918008704402106	0.0028930028930028774
strmg_sylph_v0.5.profile	strmgCAMI2_short_read_sample_13	1.0	0.00859220152380952	0.9641909058645826	0.042208999999999997	1.0	1.0	1.0	4.0	0.0	0.0	4.0	1.0	0.6916871284528461	0.49894679503282424	0.021104489447755274
strmg_sylph_v0.5.profile	strmgCAMI2_short_read_sample_12	1.0	0.013121474190476221	0.9609110473763953	0.09129600000000003	1.0	1.0	1.0	4.0	0.0	0.0	4.0	1.0	0.8072199407105974	0.582286102684931	0.045648000000000015
strmg_sylph_v0.5.profile	strmgCAMI2_short_read_sample_11	0.9999979999999999	0.014235026904761885	0.9495719393404287	0.12606199999999995	1.0	1.0	1.0	4.0	0.0	0.0	4.0	1.0	0.700438823102332	0.5052598082679182	0.06303106303106301
strmg_sylph_v0.5.profile	strmgCAMI2_short_read_sample_10	0.9999999999999999	0.008806482428571466	0.9553366820586823	0.03967100000000007	1.0	1.0	1.0	4.0	0.0	0.0	4.0	1.0	0.7582918369550313	0.5469919363608031	0.019835490082254995
strmg_sylph_v0.5.profile	strmgCAMI2_short_read_sample_1	0.999999	0.010045700238095256	0.9503475383930927	0.04196699999999999	1.0	1.0	1.0	4.0	0.0	0.0	4.0	1.0	0.9217455807403853	0.6648988891477358	0.020983510491755238
strmg_sylph_v0.5.profile	strmgCAMI2_short_read_sample_17	1.0000010000000001	0.019359111904761875	0.959041605374773	0.205822	1.0	1.0	1.0	4.0	0.0	0.0	4.0	1.0	0.7509218450496856	0.541675610974186	0.1029108970891029
strmg_sylph_v0.5.profile	strmgCAMI2_short_read_sample_9	1.000002	0.007362470904761909	0.9496256106375168	0.012577000000000114	0.75	1.0	0.8571428571428571	3.0	0.0	1.0	3.0	0.75	0.7228402685322047	0.6579575670034894	0.0062884968557516295
