tool	sample	Sum of abundances	Weighted UniFrac error	Unweighted UniFrac error	L1 norm error	Completeness	Purity	F1 score	True positives	False positives	False negatives	Taxon counts	Jaccard index	Shannon diversity	Shannon equitability	Bray-Curtis distance
strmg_sylph_v0.5.profile	strmgCAMI2_short_read_sample_0	0.9999989999999999	0.010434993142857158	0.9617810540032459	0.09589300000000016	0.7777777777777778	0.875	0.823529411764706	7.0	1.0	2.0	8.0	0.7	1.1858435922507233	0.5702702232700242	0.04795366907352657
strmg_sylph_v0.5.profile	strmgCAMI2_short_read_sample_7	0.9999980000000002	0.00873963390476189	0.9440806956805361	0.03244699999999996	0.8888888888888888	0.8888888888888888	0.8888888888888888	8.0	1.0	1.0	9.0	0.8	1.0325259507132145	0.4699228114246682	0.01622391370979958
strmg_sylph_v0.5.profile	strmgCAMI2_short_read_sample_6	0.9999990000000001	0.007449789619047628	0.951980127998339	0.03342899999999993	0.7777777777777778	0.875	0.823529411764706	7.0	1.0	2.0	8.0	0.7	1.247743947650853	0.600038001858368	0.01674451454231707
strmg_sylph_v0.5.profile	strmgCAMI2_short_read_sample_5	1.0	0.012281242000000008	0.9453043099775477	0.09914300000000001	0.8888888888888888	0.8888888888888888	0.8888888888888888	8.0	1.0	1.0	9.0	0.8	1.0324281306213852	0.4698782915823005	0.04958640071341438
strmg_sylph_v0.5.profile	strmgCAMI2_short_read_sample_4	1.0000000000000002	0.007392803047619107	0.9574749214325762	0.025163	0.7777777777777778	1.0	0.8750000000000001	7.0	0.0	2.0	7.0	0.7777777777777778	1.0256507478219337	0.5270802191559869	0.012593848268226997
strmg_sylph_v0.5.profile	strmgCAMI2_short_read_sample_3	1.0	0.010757400428571406	0.9647950600607783	0.08964199999999999	0.8888888888888888	0.8888888888888888	0.8888888888888888	8.0	1.0	1.0	9.0	0.8	1.054320006691436	0.4798417137540073	0.04482113446340337
strmg_sylph_v0.5.profile	strmgCAMI2_short_read_sample_20	1.0000010000000001	0.01074058914285713	0.957310317415302	0.08852699999999995	0.8888888888888888	0.8888888888888888	0.8888888888888888	8.0	1.0	1.0	9.0	0.8	1.0118361298633152	0.46050646815993806	0.0443062333620777
strmg_sylph_v0.5.profile	strmgCAMI2_short_read_sample_2	1.0	0.011315209285714273	0.9608926063106383	0.08853499999999997	0.8888888888888888	1.0	0.9411764705882353	8.0	0.0	1.0	8.0	0.8888888888888888	1.1784394860816345	0.5667096008525709	0.04426809761931786
strmg_sylph_v0.5.profile	strmgCAMI2_short_read_sample_19	1.0	0.01101750690476194	0.9564407188559062	0.08089399999999994	0.7777777777777778	0.875	0.823529411764706	7.0	1.0	2.0	8.0	0.7	0.9935620929698816	0.47780236811430254	0.04074336725340121
strmg_sylph_v0.5.profile	strmgCAMI2_short_read_sample_8	1.0000000000000002	0.014298006428571422	0.9516717784018054	0.11243999999999994	0.8888888888888888	1.0	0.9411764705882353	8.0	0.0	1.0	8.0	0.8888888888888888	0.9497951124302596	0.45675489952123705	0.05652336087783129
