tool	sample	Sum of abundances	Weighted UniFrac error	Unweighted UniFrac error	L1 norm error	Completeness	Purity	F1 score	True positives	False positives	False negatives	Taxon counts	Jaccard index	Shannon diversity	Shannon equitability	Bray-Curtis distance
strmg_sylph_v0.5.profile	strmgCAMI2_short_read_sample_0	0.999999	0.010434993142857158	0.9617810540032459	0.15594899999999995	0.65	0.9285714285714286	0.7647058823529412	13.0	1.0	7.0	14.0	0.6190476190476191	1.4925081941320575	0.5655459536188426	0.08037576620320379
strmg_sylph_v0.5.profile	strmgCAMI2_short_read_sample_7	0.9999980000000002	0.00873963390476189	0.9440806956805361	0.19856699999999988	0.7	0.7777777777777778	0.7368421052631577	14.0	4.0	6.0	18.0	0.5833333333333334	1.4269318278235745	0.4936845317303424	0.10523490203207067
strmg_sylph_v0.5.profile	strmgCAMI2_short_read_sample_6	0.9999990000000001	0.007449789619047628	0.951980127998339	0.15194799999999994	0.7	0.7777777777777778	0.7368421052631577	14.0	4.0	6.0	18.0	0.5833333333333334	1.5660905935877047	0.5418301605353445	0.07863736905243696
strmg_sylph_v0.5.profile	strmgCAMI2_short_read_sample_5	1.0000000000000002	0.012281242000000008	0.9453043099775477	0.17543399999999998	0.6	0.6666666666666666	0.631578947368421	12.0	6.0	8.0	18.0	0.46153846153846156	1.2689992979864448	0.439043626315433	0.09015506337895714
strmg_sylph_v0.5.profile	strmgCAMI2_short_read_sample_4	1.0	0.007392803047619107	0.9574749214325762	0.13589900000000005	0.6	0.8	0.6857142857142857	12.0	3.0	8.0	15.0	0.5217391304347826	1.3612502988764175	0.5026680444558863	0.07032126030700452
strmg_sylph_v0.5.profile	strmgCAMI2_short_read_sample_3	1.0000000000000002	0.010757400428571406	0.9647950600607783	0.16385800000000003	0.55	0.7857142857142857	0.6470588235294117	11.0	3.0	9.0	14.0	0.4782608695652174	1.2887472837436877	0.4883362211504405	0.08266471597215216
strmg_sylph_v0.5.profile	strmgCAMI2_short_read_sample_20	1.0000010000000001	0.01074058914285713	0.957310317415302	0.13471099999999997	0.65	0.7647058823529411	0.7027027027027027	13.0	4.0	7.0	17.0	0.5416666666666666	1.2747204535372392	0.44992039029163433	0.06863873547915043
strmg_sylph_v0.5.profile	strmgCAMI2_short_read_sample_2	1.0	0.011315209285714273	0.9608926063106383	0.17593000000000003	0.55	0.7333333333333333	0.6285714285714286	11.0	4.0	9.0	15.0	0.4583333333333333	1.3471035434192993	0.4974440809372778	0.09034941131398745
strmg_sylph_v0.5.profile	strmgCAMI2_short_read_sample_19	1.0	0.01101750690476194	0.9564407188559062	0.15184199999999984	0.65	0.8666666666666667	0.7428571428571429	13.0	2.0	7.0	15.0	0.5909090909090909	1.3943298774204482	0.5148833196862225	0.07863028510352708
strmg_sylph_v0.5.profile	strmgCAMI2_short_read_sample_8	0.9999999999999999	0.014298006428571422	0.9516717784018054	0.39428399999999997	0.5	0.6666666666666666	0.5714285714285715	10.0	5.0	10.0	15.0	0.4	1.600899432771941	0.5911631298859803	0.20653067809554537
strmg_sylph_v0.5.profile	strmgCAMI2_short_read_sample_18	0.999998	0.010050262142857137	0.9539498593462699	0.114733	0.6	0.7058823529411765	0.6486486486486486	12.0	5.0	8.0	17.0	0.48	1.2595087529201356	0.44455132740443026	0.05953021495796985
strmg_sylph_v0.5.profile	strmgCAMI2_short_read_sample_16	1.0000019999999998	0.008998041857142867	0.9558384185712588	0.153234	0.6	0.75	0.6666666666666665	12.0	4.0	8.0	16.0	0.5	1.3795116571042023	0.49755365663818724	0.07763911900165683
strmg_sylph_v0.5.profile	strmgCAMI2_short_read_sample_15	0.999999	0.008724806476190472	0.9526852114950561	0.14966299999999996	0.7	0.7368421052631579	0.717948717948718	14.0	5.0	6.0	19.0	0.56	1.3404724934990535	0.45525565412754326	0.0774542159328088
strmg_sylph_v0.5.profile	strmgCAMI2_short_read_sample_14	0.9999979999999998	0.008212681666666655	0.9552863603802279	0.26377400000000006	0.55	0.6875	0.6111111111111112	11.0	5.0	9.0	16.0	0.44	1.6265786648587903	0.586664243351892	0.13455070021209894
strmg_sylph_v0.5.profile	strmgCAMI2_short_read_sample_13	0.9999999999999999	0.00859220152380952	0.9641909058645826	0.11681999999999998	0.4	0.6153846153846154	0.4848484848484849	8.0	5.0	12.0	13.0	0.32	1.2369857931773238	0.4822651915441856	0.05986109274933668
strmg_sylph_v0.5.profile	strmgCAMI2_short_read_sample_12	1.0	0.013121474190476221	0.9609110473763953	0.21566699999999994	0.5	0.7142857142857143	0.588235294117647	10.0	4.0	10.0	14.0	0.4166666666666667	1.533406176852674	0.5810431473560392	0.10913609384812425
strmg_sylph_v0.5.profile	strmgCAMI2_short_read_sample_11	0.9999979999999999	0.014235026904761885	0.9495719393404287	0.23052900000000004	0.65	0.7647058823529411	0.7027027027027027	13.0	4.0	7.0	17.0	0.5416666666666666	1.4332277434968563	0.5058665089600886	0.11881792837494526
strmg_sylph_v0.5.profile	strmgCAMI2_short_read_sample_10	1.0	0.008806482428571466	0.9553366820586823	0.16432700000000008	0.6	0.75	0.6666666666666665	12.0	4.0	8.0	16.0	0.5	1.688363124248905	0.608948276643423	0.08365800849271815
strmg_sylph_v0.5.profile	strmgCAMI2_short_read_sample_1	0.9999989999999999	0.010045700238095256	0.9503475383930927	0.23938400000000004	0.65	0.7647058823529411	0.7027027027027027	13.0	4.0	7.0	17.0	0.5416666666666666	1.800331032870539	0.6354378630354274	0.1318037061671079
