rank	sample	Weighted UniFrac error	Unweighted UniFrac error	L1 norm error	Completeness	Purity	F1 score	True positives	False positives	False negatives	Taxon counts	Jaccard index	Shannon diversity	Shannon equitability	Bray-Curtis distance
superkingdom	strmgCAMI2_short_read_sample_9	0.010434993142857158	0.9617810540032459	1.9999999999242845e-06	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	-2.0000019998341327e-06	0.0	9.999989999631423e-07
superkingdom	strmgCAMI2_short_read_sample_0	0.010434993142857158	0.9617810540032459	1.0000000000331967e-06	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	9.99999500028589e-07	0.0	5.000002500167233e-07
superkingdom	strmgCAMI2_short_read_sample_1	0.010434993142857158	0.9617810540032459	1.000000000175305e-06	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	9.999995001396112e-07	0.0	5.000002500877776e-07
superkingdom	strmgCAMI2_short_read_sample_10	0.010434993142857158	0.9617810540032459	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
superkingdom	strmgCAMI2_short_read_sample_11	0.010434993142857158	0.9617810540032459	1.9999999999242845e-06	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.9999979999451557e-06	0.0	1.0000009999631422e-06
superkingdom	strmgCAMI2_short_read_sample_12	0.010434993142857158	0.9617810540032459	1.4210854715202004e-16	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.1102230246251564e-16	0.0	7.105427357601002e-17
superkingdom	strmgCAMI2_short_read_sample_13	0.010434993142857158	0.9617810540032459	1.4210854715202004e-16	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.1102230246251564e-16	0.0	7.105427357601002e-17
superkingdom	strmgCAMI2_short_read_sample_14	0.010434993142857158	0.9617810540032459	2.0000000002085017e-06	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.9999980001672e-06	0.0	1.000001000105251e-06
superkingdom	strmgCAMI2_short_read_sample_15	0.010434993142857158	0.9617810540032459	1.0000000000331967e-06	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	9.99999500028589e-07	0.0	5.000002500167233e-07
superkingdom	strmgCAMI2_short_read_sample_16	0.010434993142857158	0.9617810540032459	2.0000000000663933e-06	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	-2.000002000056178e-06	0.0	9.999990000341966e-07
superkingdom	strmgCAMI2_short_read_sample_8	0.010434993142857158	0.9617810540032459	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
superkingdom	strmgCAMI2_short_read_sample_18	0.010434993142857158	0.9617810540032459	1.9999999999242845e-06	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.9999979999451557e-06	0.0	1.0000009999631422e-06
superkingdom	strmgCAMI2_short_read_sample_19	0.010434993142857158	0.9617810540032459	1.4210854715202004e-16	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	-2.220446049250313e-16	0.0	7.105427357601002e-17
superkingdom	strmgCAMI2_short_read_sample_2	0.010434993142857158	0.9617810540032459	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
superkingdom	strmgCAMI2_short_read_sample_20	0.010434993142857158	0.9617810540032459	1.0000000000331967e-06	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	-1.0000005001396114e-06	0.0	4.999997500167233e-07
superkingdom	strmgCAMI2_short_read_sample_3	0.010434993142857158	0.9617810540032459	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
superkingdom	strmgCAMI2_short_read_sample_4	0.010434993142857158	0.9617810540032459	1.4210854715202004e-16	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	-2.220446049250313e-16	0.0	7.105427357601002e-17
