tool	sample	Sum of abundances	Weighted UniFrac error	Unweighted UniFrac error	L1 norm error	Completeness	Purity	F1 score	True positives	False positives	False negatives	Taxon counts	Jaccard index	Shannon diversity	Shannon equitability	Bray-Curtis distance
sylph.profile	marmgCAMI2_short_read_sample_0	na	0.010903953047618946	0.36183516115397124	na	0.0	0.0	na	0.0	0.0	389.0	na	0.0	na	na	na
sylph.profile	marmgCAMI2_short_read_sample_1	na	0.010003745333333368	0.2995216209806135	na	0.0	0.0	na	0.0	0.0	450.0	na	0.0	na	na	na
sylph.profile	marmgCAMI2_short_read_sample_2	na	0.009245576190476225	0.3353639863396895	na	0.0	0.0	na	0.0	0.0	429.0	na	0.0	na	na	na
sylph.profile	marmgCAMI2_short_read_sample_3	na	0.010895430095238037	0.36421382744569464	na	0.0	0.0	na	0.0	0.0	605.0	na	0.0	na	na	na
sylph.profile	marmgCAMI2_short_read_sample_4	na	0.011672512761904716	0.3584009754524677	na	0.0	0.0	na	0.0	0.0	428.0	na	0.0	na	na	na
sylph.profile	marmgCAMI2_short_read_sample_5	na	0.0122195338095238	0.341361243777129	na	0.0	0.0	na	0.0	0.0	504.0	na	0.0	na	na	na
sylph.profile	marmgCAMI2_short_read_sample_6	na	0.013912765714285694	0.38900349314162064	na	0.0	0.0	na	0.0	0.0	510.0	na	0.0	na	na	na
sylph.profile	marmgCAMI2_short_read_sample_7	na	0.014075738095238101	0.3829796341646111	na	0.0	0.0	na	0.0	0.0	433.0	na	0.0	na	na	na
sylph.profile	marmgCAMI2_short_read_sample_8	na	0.010765023523809515	0.3801890812188627	na	0.0	0.0	na	0.0	0.0	532.0	na	0.0	na	na	na
sylph.profile	marmgCAMI2_short_read_sample_9	na	0.014167886095238107	0.36343428458822324	na	0.0	0.0	na	0.0	0.0	414.0	na	0.0	na	na	na
