tool	sample	Sum of abundances	Weighted UniFrac error	Unweighted UniFrac error	L1 norm error	Completeness	Purity	F1 score	True positives	False positives	False negatives	Taxon counts	Jaccard index	Shannon diversity	Shannon equitability	Bray-Curtis distance
sylph.profile	marmgCAMI2_short_read_sample_0	1.0000109999999987	0.010903953047618946	0.36183516115397124	0.05586299999999894	0.8823529411764706	1.0	0.9375	15.0	0.0	2.0	15.0	0.8823529411764706	1.2043493063624582	0.4447293133163754	0.027943361957150296
sylph.profile	marmgCAMI2_short_read_sample_1	0.9999970000000006	0.010003745333333368	0.2995216209806135	0.04737900000000025	0.9047619047619048	1.0	0.9500000000000001	19.0	0.0	2.0	19.0	0.9047619047619048	1.2905426507693833	0.4382983175744845	0.023693563446131133
sylph.profile	marmgCAMI2_short_read_sample_2	0.999997	0.009245576190476225	0.3353639863396895	0.03574900000000016	0.8636363636363636	1.0	0.9268292682926829	19.0	0.0	3.0	19.0	0.8636363636363636	1.267147349719388	0.430352728884914	0.01787443743946904
sylph.profile	marmgCAMI2_short_read_sample_3	1.0000010000000001	0.010895430095238037	0.36421382744569464	0.05834700000000012	0.9090909090909091	1.0	0.9523809523809523	20.0	0.0	2.0	20.0	0.9090909090909091	1.280778435921671	0.4275343451843972	0.029173193681466394
sylph.profile	marmgCAMI2_short_read_sample_4	0.9999999999999996	0.011672512761904716	0.3584009754524677	0.06787599999999987	0.9444444444444444	1.0	0.9714285714285714	17.0	0.0	1.0	17.0	0.9444444444444444	1.1956607818808018	0.42201579502975745	0.03393799999999994
sylph.profile	marmgCAMI2_short_read_sample_5	1.0000029999999998	0.0122195338095238	0.341361243777129	0.0715410000000001	0.9	1.0	0.9473684210526316	18.0	0.0	2.0	18.0	0.9	1.2048577075742029	0.41685215899396666	0.03577062519718824
sylph.profile	marmgCAMI2_short_read_sample_6	0.9999959999999994	0.013912765714285694	0.38900349314162064	0.08586199999999967	0.8636363636363636	1.0	0.9268292682926829	19.0	0.0	3.0	19.0	0.8636363636363636	1.1911641331918286	0.4045470602787098	0.04293087120738623
sylph.profile	marmgCAMI2_short_read_sample_7	1.0000010000000004	0.014075738095238101	0.3829796341646111	0.0944570000000006	0.9	1.0	0.9473684210526316	18.0	0.0	2.0	18.0	0.9	1.1217010014669206	0.38808191313195683	0.047228712529206664
sylph.profile	marmgCAMI2_short_read_sample_8	1.0000059999999995	0.010765023523809515	0.3801890812188627	0.05327399999999974	0.8695652173913043	1.0	0.9302325581395349	20.0	0.0	3.0	20.0	0.8695652173913043	1.1531030253867542	0.38491524612069855	0.026637053274106426
sylph.profile	marmgCAMI2_short_read_sample_9	0.9999990000000006	0.014167886095238107	0.36343428458822324	0.10525300000000071	0.9047619047619048	1.0	0.9500000000000001	19.0	0.0	2.0	19.0	0.9047619047619048	1.161804319902714	0.3945757844272312	0.05262652631326349
