tool	sample	Sum of abundances	Weighted UniFrac error	Unweighted UniFrac error	L1 norm error	Completeness	Purity	F1 score	True positives	False positives	False negatives	Taxon counts	Jaccard index	Shannon diversity	Shannon equitability	Bray-Curtis distance
sylph.profile	marmgCAMI2_short_read_sample_0	0.9612600000000002	0.010903953047618946	0.36183516115397124	0.09064600000000002	0.9402985074626866	0.984375	0.9618320610687023	63.0	1.0	4.0	64.0	0.9264705882352942	2.8274373248511178	0.6798549678311775	0.04731125551293094
sylph.profile	marmgCAMI2_short_read_sample_1	0.9613740000000002	0.010003745333333368	0.2995216209806135	0.07012800000000001	0.9166666666666666	0.9565217391304348	0.9361702127659574	66.0	3.0	6.0	69.0	0.88	3.068760307096111	0.7247716380691293	0.036605761461223824
sylph.profile	marmgCAMI2_short_read_sample_2	0.9570910000000009	0.009245576190476225	0.3353639863396895	0.06164500000000003	0.9558823529411765	0.9848484848484849	0.9701492537313432	65.0	1.0	3.0	66.0	0.9420289855072463	2.933049627398927	0.7000695303069981	0.03227552813905625
sylph.profile	marmgCAMI2_short_read_sample_3	0.9525040000000007	0.010895430095238037	0.36421382744569464	0.08760800000000002	0.9324324324324325	0.9583333333333334	0.9452054794520548	69.0	3.0	5.0	72.0	0.8961038961038961	3.057817415400941	0.7150002666339691	0.04608924293231286
sylph.profile	marmgCAMI2_short_read_sample_4	0.9612369999999999	0.011672512761904716	0.3584009754524677	0.0906210000000001	0.90625	0.9830508474576272	0.943089430894309	58.0	1.0	6.0	59.0	0.8923076923076924	2.9600483953541468	0.7259402117271124	0.047180327134844637
sylph.profile	marmgCAMI2_short_read_sample_5	0.968798	0.0122195338095238	0.341361243777129	0.10098399999999998	0.9242424242424242	0.953125	0.9384615384615383	61.0	3.0	5.0	64.0	0.8840579710144928	2.9651406213151668	0.7129656116516352	0.05221218256684734
sylph.profile	marmgCAMI2_short_read_sample_6	0.9756820000000002	0.013912765714285694	0.38900349314162064	0.10543600000000004	0.9571428571428572	0.9571428571428572	0.9571428571428572	67.0	3.0	3.0	70.0	0.9178082191780822	3.0047136770116847	0.7072418599584666	0.054108812927488176
sylph.profile	marmgCAMI2_short_read_sample_7	0.9730539999999998	0.014075738095238101	0.3829796341646111	0.11113	0.9545454545454546	0.9692307692307692	0.9618320610687022	63.0	2.0	3.0	65.0	0.9264705882352942	2.925434624619603	0.7008057555457093	0.05713289812319485
sylph.profile	marmgCAMI2_short_read_sample_8	0.975194	0.010765023523809515	0.3801890812188627	0.090276	0.9305555555555556	0.9571428571428572	0.943661971830986	67.0	3.0	5.0	70.0	0.8933333333333333	2.8876637170136807	0.6796909382016277	0.0463761504651177
sylph.profile	marmgCAMI2_short_read_sample_9	0.9795439999999997	0.014167886095238107	0.36343428458822324	0.11792599999999992	0.9193548387096774	0.9661016949152542	0.9421487603305785	57.0	2.0	5.0	59.0	0.890625	2.963824602719845	0.7268663117121271	0.0603543488029545
