tool	sample	Sum of abundances	Weighted UniFrac error	Unweighted UniFrac error	L1 norm error	Completeness	Purity	F1 score	True positives	False positives	False negatives	Taxon counts	Jaccard index	Shannon diversity	Shannon equitability	Bray-Curtis distance
sylph.profile	marmgCAMI2_short_read_sample_0	0.964527	0.010903953047618946	0.36183516115397124	0.056838999999999924	0.92	0.9583333333333334	0.9387755102040817	23.0	1.0	2.0	24.0	0.8846153846153846	1.699649493117513	0.5348082769672371	0.029548596183048517
sylph.profile	marmgCAMI2_short_read_sample_1	0.9568490000000002	0.010003745333333368	0.2995216209806135	0.04710299999999989	0.9032258064516129	0.9333333333333333	0.9180327868852459	28.0	2.0	3.0	30.0	0.8484848484848485	1.8381406385101637	0.5404392724811136	0.02467263695977039
sylph.profile	marmgCAMI2_short_read_sample_2	0.9688589999999998	0.009245576190476225	0.3353639863396895	0.03463299999999978	0.9285714285714286	0.9285714285714286	0.9285714285714286	26.0	2.0	2.0	28.0	0.8666666666666667	1.840279803039785	0.5522709657886589	0.01791477279487101
sylph.profile	marmgCAMI2_short_read_sample_3	0.9658090000000003	0.010895430095238037	0.36421382744569464	0.05239099999999998	0.9354838709677419	0.9354838709677419	0.9354838709677419	29.0	2.0	2.0	31.0	0.8787878787878788	1.9404704467236091	0.565077949093448	0.02721131187806406
sylph.profile	marmgCAMI2_short_read_sample_4	0.9764860000000002	0.011672512761904716	0.3584009754524677	0.06349600000000014	0.9629629629629629	0.9629629629629629	0.9629629629629629	26.0	1.0	1.0	27.0	0.9285714285714286	1.8991519627930435	0.5762275379531934	0.03263961640123254
sylph.profile	marmgCAMI2_short_read_sample_5	0.968562	0.0122195338095238	0.341361243777129	0.05775799999999981	0.9310344827586207	0.9310344827586207	0.9310344827586207	27.0	2.0	2.0	29.0	0.8709677419354839	1.8895566050163097	0.5611495693931648	0.030091820743235263
sylph.profile	marmgCAMI2_short_read_sample_6	0.9722749999999998	0.013912765714285694	0.38900349314162064	0.05937699999999993	0.9333333333333333	0.9333333333333333	0.9333333333333333	28.0	2.0	2.0	30.0	0.875	1.8228652572213382	0.5359480949413495	0.030998091886995826
sylph.profile	marmgCAMI2_short_read_sample_7	0.9787009999999999	0.014075738095238101	0.3829796341646111	0.06870899999999992	0.9285714285714286	0.9629629629629629	0.9454545454545454	26.0	1.0	2.0	27.0	0.896551724137931	1.738398519134503	0.5274528412087431	0.03560215989234733
sylph.profile	marmgCAMI2_short_read_sample_8	0.9711089999999999	0.010765023523809515	0.3801890812188627	0.04759100000000004	0.9333333333333333	0.9333333333333333	0.9333333333333333	28.0	2.0	2.0	30.0	0.875	1.6990523132061477	0.49954534316847726	0.024618254370178574
sylph.profile	marmgCAMI2_short_read_sample_9	0.9751080000000001	0.014167886095238107	0.36343428458822324	0.0963460000000001	0.9310344827586207	0.9642857142857143	0.9473684210526316	27.0	1.0	2.0	28.0	0.9	1.7894050123053484	0.5370033582396369	0.049743964131228356
