rank	sample	Weighted UniFrac error	Unweighted UniFrac error	L1 norm error	Completeness	Purity	F1 score	True positives	False positives	False negatives	Taxon counts	Jaccard index	Shannon diversity	Shannon equitability	Bray-Curtis distance
superkingdom	marmgCAMI2_short_read_sample_9	0.010791482476190406	0.3563506479366447	0.023399000000000756	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.2572477030853445	0.371129985521303	0.011699482450776698
superkingdom	marmgCAMI2_short_read_sample_0	0.010791482476190406	0.3563506479366447	0.00043799999999874826	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.41398884615423104	0.5972596553300531	0.000218999343001345
superkingdom	marmgCAMI2_short_read_sample_1	0.010791482476190406	0.3563506479366447	0.009515000000000207	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.3564396539539709	0.5142337211355721	0.004757502378751293
superkingdom	marmgCAMI2_short_read_sample_2	0.010791482476190406	0.3563506479366447	0.004379999999999722	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.37896260163686485	0.5467274660638847	0.002190006570019571
superkingdom	marmgCAMI2_short_read_sample_3	0.010791482476190406	0.3563506479366447	0.005813999999998423	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.3546588581547508	0.5116645758672013	0.002907011628045726
superkingdom	marmgCAMI2_short_read_sample_8	0.010791482476190406	0.3563506479366447	0.010133000000000631	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.3580319303701709	0.5165308904249483	0.005066502533251581
superkingdom	marmgCAMI2_short_read_sample_5	0.010791482476190406	0.3563506479366447	0.02991200000000011	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.2741147132280971	0.39546393740887603	0.014955985044015007
superkingdom	marmgCAMI2_short_read_sample_6	0.010791482476190406	0.3563506479366447	0.049437999999999926	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.2960606394036502	0.4271252162700618	0.024718999999999967
superkingdom	marmgCAMI2_short_read_sample_7	0.010791482476190406	0.3563506479366447	0.04580599999999931	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.33442203471828613	0.4824690110520682	0.02290306870920579
superkingdom	marmgCAMI2_short_read_sample_4	0.010791482476190406	0.3563506479366447	0.009799999999999382	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.28591582670623683	0.41248934530075615	0.004899999999999693
phylum	marmgCAMI2_short_read_sample_0	0.010791482476190406	0.3563506479366447	0.05455000000000018	0.8823529411764706	1.0	0.9375	15.0	0.0	2.0	15.0	0.8823529411764706	1.2101831838119428	0.4468835855847071	0.02728665140014797
phylum	marmgCAMI2_short_read_sample_8	0.010791482476190406	0.3563506479366447	0.050418999999999936	0.8695652173913043	1.0	0.9302325581395349	20.0	0.0	3.0	20.0	0.8695652173913043	1.160472391461908	0.38737520095051087	0.025209638653012574
phylum	marmgCAMI2_short_read_sample_7	0.010791482476190406	0.3563506479366447	0.09194199999999984	0.9	1.0	0.9473684210526316	18.0	0.0	2.0	18.0	0.9	1.1315262961934542	0.39148123181810573	0.045971367770942094
phylum	marmgCAMI2_short_read_sample_6	0.010791482476190406	0.3563506479366447	0.08218799999999969	0.8636363636363636	1.0	0.9268292682926829	19.0	0.0	3.0	19.0	0.8636363636363636	1.1999010812213236	0.40751433115486435	0.04109379453102719
phylum	marmgCAMI2_short_read_sample_5	0.010791482476190406	0.3563506479366447	0.0698600000000003	0.9	1.0	0.9473684210526316	18.0	0.0	2.0	18.0	0.9	1.2084375033952222	0.41809068335030236	0.03493013972055902
phylum	marmgCAMI2_short_read_sample_4	0.010791482476190406	0.3563506479366447	0.06133000000000021	0.9444444444444444	1.0	0.9714285714285714	17.0	0.0	1.0	17.0	0.9444444444444444	1.2110459134722973	0.427446071441441	0.030665000000000112
phylum	marmgCAMI2_short_read_sample_3	0.010791482476190406	0.3563506479366447	0.05196599999999947	0.9090909090909091	1.0	0.9523809523809523	20.0	0.0	2.0	20.0	0.9090909090909091	1.297329970440784	0.43305938314096903	0.02598284410293513
phylum	marmgCAMI2_short_read_sample_2	0.010791482476190406	0.3563506479366447	0.032760000000000254	0.8636363636363636	1.0	0.9268292682926829	19.0	0.0	3.0	19.0	0.8636363636363636	1.2748965345287397	0.4329845323843859	0.016379967240065643
phylum	marmgCAMI2_short_read_sample_1	0.010791482476190406	0.3563506479366447	0.0455790000000003	0.9047619047619048	1.0	0.9500000000000001	19.0	0.0	2.0	19.0	0.9047619047619048	1.2981388604511999	0.44087816716062433	0.022793386272359585
phylum	marmgCAMI2_short_read_sample_9	0.010791482476190406	0.3563506479366447	0.10163500000000054	0.9047619047619048	1.0	0.9500000000000001	19.0	0.0	2.0	19.0	0.9047619047619048	1.1704044451578512	0.3974965871050887	0.050817423773864584
class	marmgCAMI2_short_read_sample_0	0.010791482476190406	0.3563506479366447	0.055620000000000065	0.92	0.9583333333333334	0.9387755102040817	23.0	1.0	2.0	24.0	0.8846153846153846	1.7074837208933786	0.5372733792575303	0.028918564241639022
class	marmgCAMI2_short_read_sample_9	0.010791482476190406	0.3563506479366447	0.0930129999999999	0.9310344827586207	0.9642857142857143	0.9473684210526316	27.0	1.0	2.0	28.0	0.9	1.8028077505354683	0.5410255418088605	0.04802324206578468
class	marmgCAMI2_short_read_sample_1	0.010791482476190406	0.3563506479366447	0.04581300000000035	0.9032258064516129	0.9333333333333333	0.9180327868852459	28.0	2.0	3.0	30.0	0.8484848484848485	1.8480754813900553	0.5433602564067911	0.02400135794468385
class	marmgCAMI2_short_read_sample_2	0.010791482476190406	0.3563506479366447	0.03117400000000026	0.9285714285714286	0.9285714285714286	0.9285714285714286	26.0	2.0	2.0	28.0	0.8666666666666667	1.850725258651681	0.5554056640282177	0.016127813986406295
class	marmgCAMI2_short_read_sample_3	0.010791482476190406	0.3563506479366447	0.046899000000000156	0.9354838709677419	0.9354838709677419	0.9354838709677419	29.0	2.0	2.0	31.0	0.8787878787878788	1.9630488564373219	0.5716529327405108	0.024366926984427262
class	marmgCAMI2_short_read_sample_4	0.010791482476190406	0.3563506479366447	0.05785299999999989	0.9629629629629629	0.9629629629629629	0.9629629629629629	26.0	1.0	1.0	27.0	0.9285714285714286	1.92078870417102	0.5827924081993981	0.0297454976598165
class	marmgCAMI2_short_read_sample_5	0.010791482476190406	0.3563506479366447	0.05633399999999999	0.9310344827586207	0.9310344827586207	0.9310344827586207	27.0	2.0	2.0	29.0	0.8709677419354839	1.8941170360879265	0.5625038997822579	0.029351998899573583
class	marmgCAMI2_short_read_sample_6	0.010791482476190406	0.3563506479366447	0.056248999999999875	0.9333333333333333	0.9333333333333333	0.9333333333333333	28.0	2.0	2.0	30.0	0.875	1.8350080602692709	0.5395182502970491	0.029369456579684483
class	marmgCAMI2_short_read_sample_7	0.010791482476190406	0.3563506479366447	0.06722900000000004	0.9285714285714286	0.9629629629629629	0.9454545454545454	26.0	1.0	2.0	27.0	0.896551724137931	1.7524607833110097	0.531719516031625	0.03484008716629226
class	marmgCAMI2_short_read_sample_8	0.010791482476190406	0.3563506479366447	0.04452499999999976	0.9333333333333333	0.9333333333333333	0.9333333333333333	28.0	2.0	2.0	30.0	0.875	1.7094579002578318	0.5026047325199412	0.023035418929035267
order	marmgCAMI2_short_read_sample_8	0.010791482476190406	0.3563506479366447	0.08704900000000013	0.9305555555555556	0.9571428571428572	0.943661971830986	67.0	3.0	5.0	70.0	0.8933333333333333	2.8930856238920373	0.6809671328468974	0.04472360698877971
order	marmgCAMI2_short_read_sample_7	0.010791482476190406	0.3563506479366447	0.10646699999999994	0.9545454545454546	0.9692307692307692	0.9618320610687022	63.0	2.0	3.0	65.0	0.9264705882352942	2.9346343573669	0.7030096077885626	0.05474515046727764
order	marmgCAMI2_short_read_sample_6	0.010791482476190406	0.3563506479366447	0.10107500000000004	0.9571428571428572	0.9571428571428572	0.9571428571428572	67.0	3.0	3.0	70.0	0.9178082191780822	3.0124071499218212	0.7090527300364158	0.05187741583489147
order	marmgCAMI2_short_read_sample_4	0.010791482476190406	0.3563506479366447	0.08697499999999989	0.90625	0.9830508474576272	0.943089430894309	58.0	1.0	6.0	59.0	0.8923076923076924	2.960067630120144	0.725944928977723	0.04529898370903228
order	marmgCAMI2_short_read_sample_9	0.010791482476190406	0.3563506479366447	0.11318199999999994	0.9193548387096774	0.9661016949152542	0.9421487603305785	57.0	2.0	5.0	59.0	0.890625	2.974621214529049	0.729514138239224	0.057933374213910496
order	marmgCAMI2_short_read_sample_2	0.010791482476190406	0.3563506479366447	0.06223200000000004	0.9558823529411765	0.9848484848484849	0.9701492537313432	65.0	1.0	3.0	66.0	0.9420289855072463	2.9273740214005777	0.6987148587772853	0.03258922867131551
order	marmgCAMI2_short_read_sample_1	0.010791482476190406	0.3563506479366447	0.06727200000000003	0.9166666666666666	0.9565217391304348	0.9361702127659574	66.0	3.0	6.0	69.0	0.88	3.0757965524452646	0.726433439760115	0.0351207288104623
order	marmgCAMI2_short_read_sample_0	0.010791482476190406	0.3563506479366447	0.09079899999999995	0.9402985074626866	0.984375	0.9618320610687023	63.0	1.0	4.0	64.0	0.9264705882352942	2.8293480516359706	0.6803144005073443	0.04739771663683393
order	marmgCAMI2_short_read_sample_3	0.010791482476190406	0.3563506479366447	0.08216300000000004	0.9324324324324325	0.9583333333333334	0.9452054794520548	69.0	3.0	5.0	72.0	0.8961038961038961	3.0581091197482233	0.7150684749857936	0.04324493603762215
order	marmgCAMI2_short_read_sample_5	0.010791482476190406	0.3563506479366447	0.09868100000000016	0.9242424242424242	0.953125	0.9384615384615383	61.0	3.0	5.0	64.0	0.8840579710144928	2.9658434274716505	0.7131346008110795	0.05102501430992063
family	marmgCAMI2_short_read_sample_0	0.010791482476190406	0.3563506479366447	0.11767199999999994	0.9357798165137615	0.9714285714285714	0.9532710280373832	102.0	3.0	7.0	105.0	0.9107142857142857	3.2264475368039016	0.6932692361022577	0.06183954678746726
family	marmgCAMI2_short_read_sample_9	0.010791482476190406	0.3563506479366447	0.128855	0.9489795918367347	0.9489795918367347	0.9489795918367347	93.0	5.0	5.0	98.0	0.9029126213592233	3.3635089250036603	0.7335949362020168	0.06682452927744667
family	marmgCAMI2_short_read_sample_8	0.010791482476190406	0.3563506479366447	0.09992100000000001	0.9568965517241379	0.9652173913043478	0.961038961038961	111.0	4.0	5.0	115.0	0.925	3.3425211825732157	0.7044402516514411	0.05173187706864606
family	marmgCAMI2_short_read_sample_7	0.010791482476190406	0.3563506479366447	0.11509099999999998	0.9519230769230769	0.9705882352941176	0.9611650485436893	99.0	3.0	5.0	102.0	0.9252336448598131	3.3265358944517422	0.7192552321382216	0.05993164862414606
family	marmgCAMI2_short_read_sample_6	0.010791482476190406	0.3563506479366447	0.11575800000000004	0.9727272727272728	0.963963963963964	0.9683257918552037	107.0	4.0	3.0	111.0	0.9385964912280702	3.4333358744452345	0.7290187614655318	0.059937803616420426
family	marmgCAMI2_short_read_sample_5	0.010791482476190406	0.3563506479366447	0.09708199999999996	0.9532710280373832	0.9532710280373832	0.9532710280373832	102.0	5.0	5.0	107.0	0.9107142857142857	3.349039141459142	0.7167048612523803	0.05071860322966571
family	marmgCAMI2_short_read_sample_4	0.010791482476190406	0.3563506479366447	0.11163199999999993	0.9405940594059405	0.95	0.9452736318407959	95.0	5.0	6.0	100.0	0.8962264150943396	3.2670402682105264	0.7094287803197756	0.059580536626189104
family	marmgCAMI2_short_read_sample_3	0.010791482476190406	0.3563506479366447	0.09668000000000006	0.9583333333333334	0.9663865546218487	0.9623430962343097	115.0	4.0	5.0	119.0	0.9274193548387096	3.449980296442182	0.7218855719913639	0.05159794590221157
family	marmgCAMI2_short_read_sample_2	0.010791482476190406	0.3563506479366447	0.07687799999999999	0.9433962264150944	0.9615384615384616	0.9523809523809524	100.0	4.0	6.0	104.0	0.9090909090909091	3.3524005649843445	0.7218170558391449	0.04063804661656203
family	marmgCAMI2_short_read_sample_1	0.010791482476190406	0.3563506479366447	0.072629	0.9401709401709402	0.9649122807017544	0.9523809523809523	110.0	4.0	7.0	114.0	0.9090909090909091	3.581562730949058	0.7562104438768095	0.038171525636450494
genus	marmgCAMI2_short_read_sample_1	0.010791482476190406	0.3563506479366447	0.10374400000000009	0.9261083743842364	0.9591836734693877	0.9423558897243107	188.0	8.0	15.0	196.0	0.8909952606635071	4.160383230246035	0.7882328253271722	0.052327616557364974
genus	marmgCAMI2_short_read_sample_2	0.010791482476190406	0.3563506479366447	0.09012600000000004	0.9438775510204082	0.9487179487179487	0.9462915601023018	185.0	10.0	11.0	195.0	0.8980582524271845	3.9784164538386957	0.7544882963962037	0.04559158888149204
genus	marmgCAMI2_short_read_sample_3	0.010791482476190406	0.3563506479366447	0.11498900000000002	0.9353448275862069	0.9475982532751092	0.9414316702819957	217.0	12.0	15.0	229.0	0.889344262295082	4.168055232230403	0.7670718578359448	0.058463384438608844
genus	marmgCAMI2_short_read_sample_4	0.010791482476190406	0.3563506479366447	0.11523800000000009	0.9243243243243243	0.9447513812154696	0.9344262295081968	171.0	10.0	14.0	181.0	0.8769230769230769	3.9138791012737575	0.7528866666142414	0.058404304275285486
genus	marmgCAMI2_short_read_sample_5	0.010791482476190406	0.3563506479366447	0.11081400000000002	0.9439252336448598	0.9619047619047619	0.9528301886792454	202.0	8.0	12.0	210.0	0.9099099099099099	4.008589107095106	0.7496743022404186	0.05582372410040955
genus	marmgCAMI2_short_read_sample_6	0.010791482476190406	0.3563506479366447	0.1371290000000001	0.9476190476190476	0.9754901960784313	0.961352657004831	199.0	5.0	11.0	204.0	0.9255813953488372	4.058707430851153	0.7631846283177425	0.06905997076021922
genus	marmgCAMI2_short_read_sample_7	0.010791482476190406	0.3563506479366447	0.14259499999999994	0.9421052631578948	0.9623655913978495	0.9521276595744681	179.0	7.0	11.0	186.0	0.9086294416243654	3.8866029965332216	0.7437411798171917	0.07218863257481987
genus	marmgCAMI2_short_read_sample_8	0.010791482476190406	0.3563506479366447	0.10405900000000004	0.9444444444444444	0.9488372093023256	0.9466357308584686	204.0	11.0	12.0	215.0	0.8986784140969163	3.9031861651788557	0.7267639607690343	0.05281842236566476
genus	marmgCAMI2_short_read_sample_9	0.010791482476190406	0.3563506479366447	0.14504799999999998	0.9388888888888889	0.9388888888888889	0.9388888888888889	169.0	11.0	11.0	180.0	0.8848167539267016	3.943499216308974	0.7593937961631538	0.0737569956970679
genus	marmgCAMI2_short_read_sample_0	0.010791482476190406	0.3563506479366447	0.11842300000000003	0.9226519337016574	0.9488636363636364	0.9355742296918768	167.0	9.0	14.0	176.0	0.8789473684210526	3.7318354774802414	0.7217574759077666	0.059940648012751105
species	marmgCAMI2_short_read_sample_1	0.010791482476190406	0.3563506479366447	0.19102900000000017	0.92	0.8903225806451613	0.9049180327868852	276.0	34.0	24.0	310.0	0.8263473053892215	4.721421326941247	0.8230387559163107	0.1002051533299517
species	marmgCAMI2_short_read_sample_0	0.010791482476190406	0.3563506479366447	0.2481359999999999	0.9140625	0.8666666666666667	0.8897338403041826	234.0	36.0	22.0	270.0	0.8013698630136986	4.276973252170575	0.7639605023512335	0.13106517658219355
species	marmgCAMI2_short_read_sample_9	0.010791482476190406	0.3563506479366447	0.297369	0.9188191881918819	0.8736842105263158	0.8956834532374102	249.0	36.0	22.0	285.0	0.8110749185667753	4.531940008470118	0.8017600501191449	0.163541150505991
species	marmgCAMI2_short_read_sample_2	0.010791482476190406	0.3563506479366447	0.1938019999999998	0.9306569343065694	0.864406779661017	0.8963093145869948	255.0	40.0	19.0	295.0	0.8121019108280255	4.491720077481861	0.7898258381715172	0.10217884381982546
species	marmgCAMI2_short_read_sample_3	0.010791482476190406	0.3563506479366447	0.22065199999999993	0.9133858267716536	0.8787878787878788	0.8957528957528957	348.0	48.0	33.0	396.0	0.8111888111888111	4.735401257543378	0.7916858940538452	0.11756243832889689
species	marmgCAMI2_short_read_sample_4	0.010791482476190406	0.3563506479366447	0.2484099999999997	0.9133574007220217	0.863481228668942	0.8877192982456141	253.0	40.0	24.0	293.0	0.7981072555205048	4.395231632134079	0.773784871459154	0.13485006405663041
species	marmgCAMI2_short_read_sample_5	0.010791482476190406	0.3563506479366447	0.2563739999999999	0.9365558912386707	0.8985507246376812	0.9171597633136095	310.0	35.0	21.0	345.0	0.8469945355191257	4.47516466329273	0.7658305206425051	0.13796217171467132
species	marmgCAMI2_short_read_sample_6	0.010791482476190406	0.3563506479366447	0.28807999999999995	0.9202453987730062	0.8797653958944281	0.8995502248875561	300.0	41.0	26.0	341.0	0.8174386920980926	4.609943619019884	0.7904726538946287	0.1535812341729975
species	marmgCAMI2_short_read_sample_7	0.010791482476190406	0.3563506479366447	0.25473400000000007	0.9219858156028369	0.8783783783783784	0.8996539792387545	260.0	36.0	22.0	296.0	0.8176100628930818	4.443561291536576	0.7808928991577058	0.13636913575884885
species	marmgCAMI2_short_read_sample_8	0.010791482476190406	0.3563506479366447	0.22264499999999998	0.9130434782608695	0.8848314606741573	0.8987161198288159	315.0	41.0	30.0	356.0	0.8160621761658031	4.458572177165853	0.7589148504767536	0.11888418823476644
strain	marmgCAMI2_short_read_sample_2	0.010791482476190406	0.3563506479366447	na	0.0	0.0	na	0.0	0.0	429.0	na	0.0	na	na	na
strain	marmgCAMI2_short_read_sample_9	0.010791482476190406	0.3563506479366447	na	0.0	0.0	na	0.0	0.0	414.0	na	0.0	na	na	na
strain	marmgCAMI2_short_read_sample_8	0.010791482476190406	0.3563506479366447	na	0.0	0.0	na	0.0	0.0	532.0	na	0.0	na	na	na
strain	marmgCAMI2_short_read_sample_7	0.010791482476190406	0.3563506479366447	na	0.0	0.0	na	0.0	0.0	433.0	na	0.0	na	na	na
strain	marmgCAMI2_short_read_sample_6	0.010791482476190406	0.3563506479366447	na	0.0	0.0	na	0.0	0.0	510.0	na	0.0	na	na	na
strain	marmgCAMI2_short_read_sample_0	0.010791482476190406	0.3563506479366447	na	0.0	0.0	na	0.0	0.0	389.0	na	0.0	na	na	na
strain	marmgCAMI2_short_read_sample_4	0.010791482476190406	0.3563506479366447	na	0.0	0.0	na	0.0	0.0	428.0	na	0.0	na	na	na
strain	marmgCAMI2_short_read_sample_3	0.010791482476190406	0.3563506479366447	na	0.0	0.0	na	0.0	0.0	605.0	na	0.0	na	na	na
strain	marmgCAMI2_short_read_sample_1	0.010791482476190406	0.3563506479366447	na	0.0	0.0	na	0.0	0.0	450.0	na	0.0	na	na	na
strain	marmgCAMI2_short_read_sample_5	0.010791482476190406	0.3563506479366447	na	0.0	0.0	na	0.0	0.0	504.0	na	0.0	na	na	na
