tool	sample	Sum of abundances	Weighted UniFrac error	Unweighted UniFrac error	L1 norm error	Completeness	Purity	F1 score	True positives	False positives	False negatives	Taxon counts	Jaccard index	Shannon diversity	Shannon equitability	Bray-Curtis distance
metaphlan_marine_all.profile	marmgCAMI2_short_read_sample_0	0.9973267000000001	0.01260963271428571	0.3582437862649895	0.28416670000000005	0.84375	0.7769784172661871	0.8089887640449438	216.0	62.0	40.0	278.0	0.6792452830188679	4.192929576413054	0.7450625213933953	0.15030927297379112
metaphlan_marine_all.profile	marmgCAMI2_short_read_sample_8	0.9987628000000006	0.013243791714285722	0.3770778742135256	0.35351360000000037	0.8289855072463768	0.779291553133515	0.8033707865168538	286.0	81.0	59.0	367.0	0.6713615023474179	4.387518710414666	0.7429720351277146	0.18888785825331778
metaphlan_marine_all.profile	marmgCAMI2_short_read_sample_7	0.9986571999999998	0.014117011371428569	0.36415313994008924	0.3730238000000001	0.8262411347517731	0.7715231788079471	0.797945205479452	233.0	69.0	49.0	302.0	0.6638176638176638	4.3855791304648974	0.7679949532882716	0.19983733314647323
metaphlan_marine_all.profile	marmgCAMI2_short_read_sample_6	0.9989397000000007	0.014453237695238067	0.3789515824421979	0.4396027	0.8282208588957055	0.7803468208092486	0.8035714285714286	270.0	76.0	56.0	346.0	0.6716417910447762	4.537711651571909	0.7761496914892615	0.23449358045760849
metaphlan_marine_all.profile	marmgCAMI2_short_read_sample_5	0.9981363999999995	0.01496249484761903	0.3397725393449955	0.4117578000000005	0.8187311178247734	0.7855072463768116	0.8017751479289941	271.0	74.0	60.0	345.0	0.6691358024691358	4.419993564722264	0.7563891448895175	0.22180130599306283
metaphlan_marine_all.profile	marmgCAMI2_short_read_sample_9	0.9982072	0.01539438650476189	0.3603797245511199	0.4451420000000003	0.8228782287822878	0.7743055555555556	0.7978533094812165	223.0	65.0	48.0	288.0	0.6636904761904762	4.48414823009555	0.7918381641236357	0.2450524553249482
metaphlan_marine_all.profile	marmgCAMI2_short_read_sample_3	0.9979884999999991	0.013180134199999987	0.3482942956352115	0.3641197000000004	0.847769028871391	0.8034825870646766	0.8250319284802042	323.0	79.0	58.0	402.0	0.7021739130434783	4.655225672365699	0.7763300037368921	0.1942087222786848
metaphlan_marine_all.profile	marmgCAMI2_short_read_sample_2	0.9986138000000006	0.012610516799999992	0.32880175364818676	0.32060559999999994	0.8503649635036497	0.7740863787375415	0.8104347826086956	233.0	68.0	41.0	301.0	0.6812865497076024	4.434540789947316	0.7770203455395205	0.1691570018642823
metaphlan_marine_all.profile	marmgCAMI2_short_read_sample_1	0.9980757000000005	0.012984518209523798	0.2959649465090683	0.32129109999999983	0.84	0.7974683544303798	0.8181818181818181	252.0	64.0	48.0	316.0	0.6923076923076923	4.651513792404448	0.8081518629211989	0.16870494808569186
metaphlan_marine_all.profile	marmgCAMI2_short_read_sample_4	0.9985284999999992	0.014907452895238087	0.3483411927495989	0.4640187000000003	0.8158844765342961	0.7558528428093646	0.7847222222222223	226.0	73.0	51.0	299.0	0.6457142857142857	4.345283332084893	0.7622710892830171	0.2520952262205413
motus_ocean_all.profile	marmgCAMI2_short_read_sample_8	1.0000000000000002	0.010977582345639735	0.3426928684180592	0.30828760181539927	0.8521739130434782	0.9046153846153846	0.8776119402985074	294.0	31.0	51.0	325.0	0.7819148936170213	4.269525641740003	0.7381837291320463	0.16461407942983422
motus_ocean_all.profile	marmgCAMI2_short_read_sample_0	1.0000000000000004	0.010190134938148068	0.30844252517361803	0.2330414978517958	0.85546875	0.8830645161290323	0.869047619047619	219.0	29.0	37.0	248.0	0.7684210526315789	4.098367138158333	0.7433427231664262	0.12309266638414747
