tool	sample	Sum of abundances	Weighted UniFrac error	Unweighted UniFrac error	L1 norm error	Completeness	Purity	F1 score	True positives	False positives	False negatives	Taxon counts	Jaccard index	Shannon diversity	Shannon equitability	Bray-Curtis distance
metaphlan_marine_all.profile	marmgCAMI2_short_read_sample_0	1.0238251000000005	0.01260963271428571	0.3582437862649895	0.1055185	0.96	0.8888888888888888	0.923076923076923	24.0	3.0	1.0	27.0	0.8571428571428571	1.9415264191530797	0.5890845020818241	0.05321489991981845
metaphlan_marine_all.profile	marmgCAMI2_short_read_sample_8	1.0250705	0.013243791714285722	0.3770778742135256	0.09879309999999997	0.9666666666666667	0.8787878787878788	0.9206349206349207	29.0	4.0	1.0	33.0	0.8529411764705882	1.906046011604654	0.5451285255637296	0.04971671320385449
metaphlan_marine_all.profile	marmgCAMI2_short_read_sample_7	1.0374226	0.014117011371428569	0.36415313994008924	0.13280720000000001	0.9642857142857143	0.9	0.9310344827586207	27.0	3.0	1.0	30.0	0.8709677419354839	2.0077579303847086	0.5903091485397778	0.0667831755347871
metaphlan_marine_all.profile	marmgCAMI2_short_read_sample_6	1.0219912999999998	0.014453237695238067	0.3789515824421979	0.1282291	0.9666666666666667	0.8787878787878788	0.9206349206349207	29.0	4.0	1.0	33.0	0.8529411764705882	2.0742917535480934	0.593246751818294	0.06524919101986121
metaphlan_marine_all.profile	marmgCAMI2_short_read_sample_5	1.0313357	0.01496249484761903	0.3397725393449955	0.1316465	0.9655172413793104	0.875	0.9180327868852458	28.0	4.0	1.0	32.0	0.8484848484848485	2.1364846452267456	0.6164591605208084	0.06641548685864153
metaphlan_marine_all.profile	marmgCAMI2_short_read_sample_9	1.0334171000000003	0.01539438650476189	0.3603797245511199	0.1262931	0.9655172413793104	0.9032258064516129	0.9333333333333333	28.0	3.0	1.0	31.0	0.875	2.0791638691264422	0.6054663996449483	0.06330014463595189
metaphlan_marine_all.profile	marmgCAMI2_short_read_sample_3	1.0380771000000002	0.013180134199999987	0.3482942956352115	0.11510709999999999	0.967741935483871	0.8823529411764706	0.923076923076923	30.0	4.0	1.0	34.0	0.8571428571428571	2.186223259533639	0.6199658952261002	0.057622492431069164
metaphlan_marine_all.profile	marmgCAMI2_short_read_sample_2	1.0332802999999997	0.012610516799999992	0.32880175364818676	0.0955301	0.9642857142857143	0.8709677419354839	0.9152542372881356	27.0	4.0	1.0	31.0	0.84375	2.05693707711895	0.598993809421414	0.04782171155493588
metaphlan_marine_all.profile	marmgCAMI2_short_read_sample_1	1.0335256999999998	0.012984518209523798	0.2959649465090683	0.12000969999999996	0.967741935483871	0.8823529411764706	0.923076923076923	30.0	4.0	1.0	34.0	0.8571428571428571	2.123816165090832	0.6022685854907038	0.06043406177181264
metaphlan_marine_all.profile	marmgCAMI2_short_read_sample_4	1.0349458	0.014907452895238087	0.3483411927495989	0.12015779999999995	1.0	0.9	0.9473684210526316	27.0	3.0	0.0	30.0	0.9	2.1480261839966963	0.631549993416425	0.05996419449235556
motus_ocean_all.profile	marmgCAMI2_short_read_sample_8	0.9999999999999993	0.010977582345639735	0.3426928684180592	0.06051864548272805	1.0	0.9375	0.967741935483871	30.0	2.0	0.0	32.0	0.9375	1.7769182424712864	0.5127102272956915	0.030844599007531948
motus_ocean_all.profile	marmgCAMI2_short_read_sample_0	1.0000000000000002	0.010190134938148068	0.30844252517361803	0.057380794676359786	1.0	0.9615384615384616	0.9803921568627451	25.0	1.0	0.0	26.0	0.9615384615384616	1.78970869452095	0.5493111310961252	0.029290112389351863
motus_ocean_all.profile	marmgCAMI2_short_read_sample_1	0.9999999999999997	0.010228185383648185	0.2839802118185183	0.05824277686647451	1.0	0.9393939393939394	0.96875	31.0	2.0	0.0	33.0	0.9393939393939394	1.9502013375982372	0.5577569341163666	0.029833361608012487
motus_ocean_all.profile	marmgCAMI2_short_read_sample_2	0.9999999999999996	0.01064885978814917	0.29843245158271386	0.052468784829103256	1.0	0.9333333333333333	0.9655172413793104	28.0	2.0	0.0	30.0	0.9333333333333333	1.9173190035367838	0.5637188285143849	0.026710507205489484
motus_ocean_all.profile	marmgCAMI2_short_read_sample_3	1.0000000000000002	0.01170856355571384	0.34076573884716616	0.06262115189346219	1.0	0.9393939393939394	0.96875	31.0	2.0	0.0	33.0	0.9393939393939394	2.0430686866516896	0.5843169650675087	0.03195723050602041
motus_ocean_all.profile	marmgCAMI2_short_read_sample_4	1.0	0.012584465612331395	0.32922280216322714	0.07242749940258211	1.0	0.9642857142857143	0.9818181818181818	27.0	1.0	0.0	28.0	0.9642857142857143	1.9984335435568803	0.599733160871271	0.036786142071930296
motus_ocean_all.profile	marmgCAMI2_short_read_sample_5	1.0000000000000002	0.014340927167250508	0.317648792555885	0.11493936015050636	1.0	0.9354838709677419	0.9666666666666666	29.0	2.0	0.0	31.0	0.9354838709677419	1.9752461039223956	0.5752048526396714	0.05891818361953955
