tool	sample	Sum of abundances	Weighted UniFrac error	Unweighted UniFrac error	L1 norm error	Completeness	Purity	F1 score	True positives	False positives	False negatives	Taxon counts	Jaccard index	Shannon diversity	Shannon equitability	Bray-Curtis distance
metaphlan_marine_all.profile	marmgCAMI2_short_read_sample_0	0.9741667000000004	0.01260963271428571	0.3582437862649895	0.17347049999999997	0.9402985074626866	0.9264705882352942	0.9333333333333335	63.0	5.0	4.0	68.0	0.875	2.862933230965047	0.6784993489769107	0.08993436370882296
metaphlan_marine_all.profile	marmgCAMI2_short_read_sample_8	0.9806503000000003	0.013243791714285722	0.3770778742135256	0.17042989999999997	0.9166666666666666	0.868421052631579	0.8918918918918918	66.0	10.0	6.0	76.0	0.8048780487804879	2.9472526532161627	0.6805435527049333	0.08730770253357438
metaphlan_marine_all.profile	marmgCAMI2_short_read_sample_7	0.9686873000000001	0.014117011371428569	0.36415313994008924	0.16463529999999998	0.9393939393939394	0.8985507246376812	0.9185185185185185	62.0	7.0	4.0	69.0	0.8493150684931506	2.97054274365554	0.7015748754619701	0.08483087932158917
metaphlan_marine_all.profile	marmgCAMI2_short_read_sample_6	0.9768105999999998	0.014453237695238067	0.3789515824421979	0.1917592	0.9428571428571428	0.8918918918918919	0.9166666666666667	66.0	8.0	4.0	74.0	0.8461538461538461	3.0902909194081336	0.7179935369210599	0.09835214337890257
metaphlan_marine_all.profile	marmgCAMI2_short_read_sample_5	0.9718631999999999	0.01496249484761903	0.3397725393449955	0.17342539999999995	0.9090909090909091	0.8823529411764706	0.8955223880597014	60.0	8.0	6.0	68.0	0.8108108108108109	3.0316490290952887	0.7184840604453308	0.08952498413667917
metaphlan_marine_all.profile	marmgCAMI2_short_read_sample_9	0.9722358	0.01539438650476189	0.3603797245511199	0.1755502	0.9193548387096774	0.8769230769230769	0.8976377952755904	57.0	8.0	5.0	65.0	0.8142857142857143	3.04055051944851	0.7283824721716647	0.09018364358765996
metaphlan_marine_all.profile	marmgCAMI2_short_read_sample_3	0.9674133000000004	0.013180134199999987	0.3482942956352115	0.17629229999999999	0.918918918918919	0.8831168831168831	0.9006622516556292	68.0	9.0	6.0	77.0	0.8192771084337349	3.1094942484075423	0.7158456575342158	0.09202292394810933
metaphlan_marine_all.profile	marmgCAMI2_short_read_sample_2	0.9658730000000001	0.012610516799999992	0.32880175364818676	0.17027960000000003	0.9411764705882353	0.9014084507042254	0.920863309352518	64.0	7.0	4.0	71.0	0.8533333333333334	2.958192486079567	0.6939748166434726	0.08874539216560011
metaphlan_marine_all.profile	marmgCAMI2_short_read_sample_1	0.960405	0.012984518209523798	0.2959649465090683	0.17218140000000004	0.9305555555555556	0.8933333333333333	0.9115646258503401	67.0	8.0	5.0	75.0	0.8375	3.1226639363662905	0.7232594171078379	0.08992158429492456
metaphlan_marine_all.profile	marmgCAMI2_short_read_sample_4	0.9652136999999996	0.014907452895238087	0.3483411927495989	0.19085089999999993	0.921875	0.921875	0.921875	59.0	5.0	5.0	64.0	0.855072463768116	3.0108291524132453	0.7239513811917517	0.09915807218496962
