tool	sample	Sum of abundances	Weighted UniFrac error	Unweighted UniFrac error	L1 norm error	Completeness	Purity	F1 score	True positives	False positives	False negatives	Taxon counts	Jaccard index	Shannon diversity	Shannon equitability	Bray-Curtis distance
metaphlan_marine_all.profile	marmgCAMI2_short_read_sample_0	0.9999997999999999	0.01260963271428571	0.3582437862649895	0.032429000000000034	0.9411764705882353	0.9411764705882353	0.9411764705882353	16.0	1.0	1.0	17.0	0.8888888888888888	1.2560286332708674	0.44332299786243895	0.0162214768571963
metaphlan_marine_all.profile	marmgCAMI2_short_read_sample_8	0.9999999000000002	0.013243791714285722	0.3770778742135256	0.041392900000000094	0.9130434782608695	1.0	0.9545454545454545	21.0	0.0	2.0	21.0	0.9130434782608695	1.193325281059367	0.3919581167388899	0.020696554517600357
metaphlan_marine_all.profile	marmgCAMI2_short_read_sample_7	1.0000001999999997	0.014117011371428569	0.36415313994008924	0.04031180000000003	0.95	1.0	0.9743589743589743	19.0	0.0	1.0	19.0	0.95	1.2486071588529517	0.4240560486012951	0.02015599876439396
metaphlan_marine_all.profile	marmgCAMI2_short_read_sample_6	0.9999999999999997	0.014453237695238067	0.3789515824421979	0.02969520000000006	0.9090909090909091	0.9523809523809523	0.9302325581395349	20.0	1.0	2.0	21.0	0.8695652173913043	1.3236557850359767	0.4347663096960966	0.014847525762371217
metaphlan_marine_all.profile	marmgCAMI2_short_read_sample_5	1.0000001999999997	0.01496249484761903	0.3397725393449955	0.04321819999999997	0.95	0.95	0.9500000000000001	19.0	1.0	1.0	20.0	0.9047619047619048	1.2834011868155015	0.4284098409411389	0.021609205885108822
metaphlan_marine_all.profile	marmgCAMI2_short_read_sample_9	1.0000001000000003	0.01539438650476189	0.3603797245511199	0.052913499999999974	0.9523809523809523	1.0	0.975609756097561	20.0	0.0	1.0	20.0	0.9523809523809523	1.265604902693345	0.4224692953592588	0.02645674867716255
metaphlan_marine_all.profile	marmgCAMI2_short_read_sample_3	1.0000001	0.013180134199999987	0.3482942956352115	0.0369439	0.9545454545454546	0.9545454545454546	0.9545454545454546	21.0	1.0	1.0	22.0	0.9130434782608695	1.315210892724444	0.42549104794581855	0.018471764358768197
metaphlan_marine_all.profile	marmgCAMI2_short_read_sample_2	1.0000000999999998	0.012610516799999992	0.32880175364818676	0.049309900000000025	0.9090909090909091	0.9523809523809523	0.9302325581395349	20.0	1.0	2.0	21.0	0.8695652173913043	1.2920232777843086	0.42437633626061694	0.024654825493131274
metaphlan_marine_all.profile	marmgCAMI2_short_read_sample_1	0.9999999999999997	0.012984518209523798	0.2959649465090683	0.03762879999999995	0.9523809523809523	0.9523809523809523	0.9523809523809523	20.0	1.0	1.0	21.0	0.9090909090909091	1.3365369654785189	0.43899724597790446	0.018817598991828582
metaphlan_marine_all.profile	marmgCAMI2_short_read_sample_4	0.9999999000000003	0.014907452895238087	0.3483411927495989	0.0460059000000001	1.0	0.9473684210526315	0.972972972972973	18.0	1.0	0.0	19.0	0.9473684210526315	1.2338515301232957	0.41904469369325986	0.023002951150147614
motus_ocean_all.profile	marmgCAMI2_short_read_sample_8	0.9999999999999999	0.010977582345639735	0.3426928684180592	0.02542443431958743	0.9565217391304348	1.0	0.9777777777777777	22.0	0.0	1.0	22.0	0.9565217391304348	1.2371637558008635	0.40024159307702994	0.012712280721197323
motus_ocean_all.profile	marmgCAMI2_short_read_sample_0	1.0000000000000002	0.010190134938148068	0.30844252517361803	0.023621190531646432	0.9411764705882353	1.0	0.9696969696969697	16.0	0.0	1.0	16.0	0.9411764705882353	1.2683965957461987	0.45747736964087105	0.011815676006506013
motus_ocean_all.profile	marmgCAMI2_short_read_sample_1	1.0000000000000002	0.010228185383648185	0.2839802118185183	0.022921517437078497	0.9523809523809523	1.0	0.975609756097561	20.0	0.0	1.0	20.0	0.9523809523809523	1.344538073602254	0.4488178351155391	0.011462707378793643
motus_ocean_all.profile	marmgCAMI2_short_read_sample_2	0.9999999999999994	0.01064885978814917	0.29843245158271386	0.022076454828883783	0.9545454545454546	1.0	0.9767441860465117	21.0	0.0	1.0	21.0	0.9545454545454546	1.313019800818486	0.4312728277346222	0.011038172223580778
motus_ocean_all.profile	marmgCAMI2_short_read_sample_3	1.0000000000000007	0.01170856355571384	0.34076573884716616	0.03194500592805165	0.9545454545454546	1.0	0.9767441860465117	21.0	0.0	1.0	21.0	0.9545454545454546	1.3446401603118479	0.4416588111327299	0.015972343240593413
motus_ocean_all.profile	marmgCAMI2_short_read_sample_4	0.9999999999999999	0.012584465612331395	0.32922280216322714	0.045706666000795385	1.0	1.0	1.0	18.0	0.0	0.0	18.0	1.0	1.255462958675963	0.4343603743173112	0.02285333300039769
motus_ocean_all.profile	marmgCAMI2_short_read_sample_5	1.0000000000000002	0.014340927167250508	0.317648792555885	0.07505456848591169	0.95	1.0	0.9743589743589743	19.0	0.0	1.0	19.0	0.95	1.2706352903295546	0.4315373146871146	0.03752747188031524
motus_ocean_all.profile	marmgCAMI2_short_read_sample_6	0.9999999999999993	0.012695316224414279	0.33258456623445243	0.03777967411548355	0.9545454545454546	1.0	0.9767441860465117	21.0	0.0	1.0	21.0	0.9545454545454546	1.3263866828588071	0.4356632969506469	0.018889742609028735
motus_ocean_all.profile	marmgCAMI2_short_read_sample_7	1.0	0.01192358531187285	0.32477134892888054	0.04355700581005578	0.95	1.0	0.9743589743589743	19.0	0.0	1.0	19.0	0.95	1.2657720545666218	0.42988564664531004	0.02177861179808688
motus_ocean_all.profile	marmgCAMI2_short_read_sample_9	1.0	0.01371494445794016	0.32390946140674054	0.07186590018735264	0.9523809523809523	1.0	0.975609756097561	20.0	0.0	1.0	20.0	0.9523809523809523	1.2723946382462352	0.4247357647673663	0.03593295009367632
