tool	sample	Sum of abundances	Weighted UniFrac error	Unweighted UniFrac error	L1 norm error	Completeness	Purity	F1 score	True positives	False positives	False negatives	Taxon counts	Jaccard index	Shannon diversity	Shannon equitability	Bray-Curtis distance
metaphlan_marine_all.profile	marmgCAMI2_short_read_sample_0	0.9822447	0.01260963271428571	0.3582437862649895	0.15413709999999997	0.9171270718232044	0.9120879120879121	0.9146005509641872	166.0	16.0	15.0	182.0	0.8426395939086294	3.6444725561448643	0.7003204982797677	0.07854381090998848
metaphlan_marine_all.profile	marmgCAMI2_short_read_sample_8	0.9820206	0.013243791714285722	0.3770778742135256	0.20340080000000005	0.9027777777777778	0.8904109589041096	0.896551724137931	195.0	24.0	21.0	219.0	0.8125	3.8438773048172012	0.7132726186496846	0.10380925384916971
metaphlan_marine_all.profile	marmgCAMI2_short_read_sample_7	0.9794235	0.014117011371428569	0.36415313994008924	0.2521427000000001	0.9210526315789473	0.9020618556701031	0.9114583333333334	175.0	19.0	15.0	194.0	0.8373205741626795	3.863152879482908	0.7333441339600933	0.12848340100797292
metaphlan_marine_all.profile	marmgCAMI2_short_read_sample_6	0.9829047999999997	0.014453237695238067	0.3789515824421979	0.3062948	0.9333333333333333	0.9116279069767442	0.9223529411764705	196.0	19.0	14.0	215.0	0.8558951965065502	4.032033044071827	0.7507549425142498	0.15528294421866154
metaphlan_marine_all.profile	marmgCAMI2_short_read_sample_5	0.9840213999999995	0.01496249484761903	0.3397725393449955	0.4396948000000006	0.9158878504672897	0.8909090909090909	0.9032258064516129	196.0	24.0	18.0	220.0	0.8235294117647058	3.9895414688939472	0.7396768565512131	0.22279481950568655
metaphlan_marine_all.profile	marmgCAMI2_short_read_sample_9	0.9749939999999998	0.01539438650476189	0.3603797245511199	0.3130964000000001	0.9111111111111111	0.8961748633879781	0.9035812672176309	164.0	19.0	16.0	183.0	0.8241206030150754	3.928508927781431	0.7541067991204269	0.16044837920163332
metaphlan_marine_all.profile	marmgCAMI2_short_read_sample_3	0.9779753999999998	0.013180134199999987	0.3482942956352115	0.2331349999999999	0.9224137931034483	0.8879668049792531	0.9048625792811839	214.0	27.0	18.0	241.0	0.8262548262548263	4.099492380208826	0.7474282876685849	0.11933027021510108
metaphlan_marine_all.profile	marmgCAMI2_short_read_sample_2	0.9798714000000003	0.012610516799999992	0.32880175364818676	0.17862800000000004	0.9285714285714286	0.896551724137931	0.912280701754386	182.0	21.0	14.0	203.0	0.8387096774193549	3.9010037210116693	0.734209013616144	0.09111063800399212
metaphlan_marine_all.profile	marmgCAMI2_short_read_sample_1	0.9830982999999996	0.012984518209523798	0.2959649465090683	0.2017679	0.916256157635468	0.9029126213592233	0.9095354523227384	186.0	20.0	17.0	206.0	0.8340807174887892	4.1134288121036064	0.7720578860672206	0.10247183823450615
metaphlan_marine_all.profile	marmgCAMI2_short_read_sample_4	0.9708215	0.014907452895238087	0.3483411927495989	0.3335433000000002	0.918918918918919	0.8900523560209425	0.9042553191489362	170.0	21.0	15.0	191.0	0.8252427184466019	3.8386570827481408	0.7308562921058308	0.17080508395375493
motus_ocean_all.profile	marmgCAMI2_short_read_sample_8	0.9999999999999999	0.010977582345639735	0.3426928684180592	0.11042951550671644	0.9768518518518519	0.9504504504504504	0.9634703196347032	211.0	11.0	5.0	222.0	0.9295154185022027	3.96112565421816	0.7331782696314629	0.055847227605996114
motus_ocean_all.profile	marmgCAMI2_short_read_sample_0	1.0000000000000007	0.010190134938148068	0.30844252517361803	0.08927880350098237	0.9723756906077348	0.9565217391304348	0.9643835616438357	176.0	8.0	5.0	184.0	0.9312169312169312	3.7491061680866453	0.7189170379743252	0.04508597836620847
motus_ocean_all.profile	marmgCAMI2_short_read_sample_1	1.0000000000000002	0.010228185383648185	0.2839802118185183	0.09888647093205628	0.9753694581280788	0.9565217391304348	0.9658536585365854	198.0	9.0	5.0	207.0	0.9339622641509434	4.206422829106977	0.7887951703771107	0.04979403443864843
motus_ocean_all.profile	marmgCAMI2_short_read_sample_2	1.0	0.01064885978814917	0.29843245158271386	0.08380898219817745	0.9744897959183674	0.955	0.9646464646464646	191.0	9.0	5.0	200.0	0.9317073170731708	4.000129940713731	0.7549811881729348	0.04231302333943091
motus_ocean_all.profile	marmgCAMI2_short_read_sample_3	1.0000000000000007	0.01170856355571384	0.34076573884716616	0.10287967379988462	0.9698275862068966	0.9533898305084746	0.9615384615384616	225.0	11.0	7.0	236.0	0.9259259259259259	4.2245641280286765	0.7731870743427606	0.0520719908690931
motus_ocean_all.profile	marmgCAMI2_short_read_sample_4	1.0000000000000007	0.012584465612331395	0.32922280216322714	0.11193179545121713	0.972972972972973	0.9574468085106383	0.9651474530831101	180.0	8.0	5.0	188.0	0.9326424870466321	3.9734883086305994	0.75881454178921	0.056475589924678764
motus_ocean_all.profile	marmgCAMI2_short_read_sample_5	0.9999999999999999	0.014340927167250508	0.317648792555885	0.14870744138715827	0.9813084112149533	0.958904109589041	0.9699769053117782	210.0	9.0	4.0	219.0	0.9417040358744395	4.088144702700884	0.7585990514993732	0.07474538651893838
motus_ocean_all.profile	marmgCAMI2_short_read_sample_6	0.9999999999999993	0.012695316224414279	0.33258456623445243	0.13725487053075303	0.9809523809523809	0.9716981132075472	0.976303317535545	206.0	6.0	4.0	212.0	0.9537037037037037	4.135074676686355	0.7719608094876711	0.06898651005018776
motus_ocean_all.profile	marmgCAMI2_short_read_sample_7	0.9999999999999993	0.01192358531187285	0.32477134892888054	0.11254344364204075	0.9789473684210527	0.96875	0.9738219895287958	186.0	6.0	4.0	192.0	0.9489795918367347	3.9700689961806073	0.75512553321552	0.05675327334535576
motus_ocean_all.profile	marmgCAMI2_short_read_sample_9	1.0	0.01371494445794016	0.32390946140674054	0.14051796241453274	0.9722222222222222	0.9459459459459459	0.9589041095890412	175.0	10.0	5.0	185.0	0.9210526315789473	4.056349808200768	0.7770255408097412	0.07109829659861301
