tool	sample	Sum of abundances	Weighted UniFrac error	Unweighted UniFrac error	L1 norm error	Completeness	Purity	F1 score	True positives	False positives	False negatives	Taxon counts	Jaccard index	Shannon diversity	Shannon equitability	Bray-Curtis distance
metaphlan_marine_all.profile	marmgCAMI2_short_read_sample_0	1.0	0.01260963271428571	0.3582437862649895	0.015303000000000058	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.42695515372154136	0.6159660829560528	0.007651500000000029
metaphlan_marine_all.profile	marmgCAMI2_short_read_sample_8	1.0	0.013243791714285722	0.3770778742135256	0.015302000000000043	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.38314416846979144	0.5527601917968936	0.0076510000000000215
metaphlan_marine_all.profile	marmgCAMI2_short_read_sample_7	1.0	0.014117011371428569	0.36415313994008924	0.021087400000000044	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.40084640885907596	0.5782991262191388	0.010543700000000022
metaphlan_marine_all.profile	marmgCAMI2_short_read_sample_6	1.0	0.014453237695238067	0.3789515824421979	0.017614000000000036	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.36841069923740866	0.5315042888002449	0.00880700000000002
metaphlan_marine_all.profile	marmgCAMI2_short_read_sample_5	1.0	0.01496249484761903	0.3397725393449955	0.010774000000000061	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.32165722253902357	0.464053279823167	0.005387000000000031
metaphlan_marine_all.profile	marmgCAMI2_short_read_sample_9	1.0	0.01539438650476189	0.3603797245511199	0.01208419999999995	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.30054844952640825	0.43359975767861614	0.006042099999999975
metaphlan_marine_all.profile	marmgCAMI2_short_read_sample_3	1.0	0.013180134199999987	0.3482942956352115	0.010988399999999992	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.3715500670318155	0.5360334391487621	0.005494199999999996
metaphlan_marine_all.profile	marmgCAMI2_short_read_sample_2	1.0	0.012610516799999992	0.32880175364818676	0.014118600000000078	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.39648607745433057	0.5720084977248802	0.007059300000000039
metaphlan_marine_all.profile	marmgCAMI2_short_read_sample_1	1.0	0.012984518209523798	0.2959649465090683	0.011264999999999964	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.37714457963460724	0.5441046147370007	0.005632499999999983
metaphlan_marine_all.profile	marmgCAMI2_short_read_sample_4	1.0	0.014907452895238087	0.3483411927495989	0.012288400000000088	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.3116828166580746	0.4496632539229083	0.006144200000000044
motus_ocean_all.profile	marmgCAMI2_short_read_sample_8	1.0	0.010977582345639735	0.3426928684180592	0.013752787386307884	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.38165728525553716	0.5506150727573079	0.00687639369315394
motus_ocean_all.profile	marmgCAMI2_short_read_sample_0	1.0	0.010190134938148068	0.30844252517361803	0.013103425811945523	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.42506386287012543	0.6132375270238364	0.0065517129059727616
motus_ocean_all.profile	marmgCAMI2_short_read_sample_1	1.0	0.010228185383648185	0.2839802118185183	0.009562255444025123	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.37548606749191016	0.5417118874934774	0.004781127722012561
motus_ocean_all.profile	marmgCAMI2_short_read_sample_2	1.0	0.01064885978814917	0.29843245158271386	0.018053278949628826	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.4001174729393631	0.5772474939826432	0.009026639474814413
motus_ocean_all.profile	marmgCAMI2_short_read_sample_3	1.0	0.01170856355571384	0.34076573884716616	0.019145677830277617	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.3795103230474511	0.5475176610267262	0.009572838915138809
motus_ocean_all.profile	marmgCAMI2_short_read_sample_4	1.0	0.012584465612331395	0.32922280216322714	0.013718947322579104	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.3133004956773193	0.45199707142172274	0.006859473661289552
motus_ocean_all.profile	marmgCAMI2_short_read_sample_5	0.9999999999999999	0.014340927167250508	0.317648792555885	0.019212752907320302	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.3309024115873597	0.47739126821528255	0.009606376453660151
motus_ocean_all.profile	marmgCAMI2_short_read_sample_6	0.9999999999999999	0.012695316224414279	0.33258456623445243	0.018583982691557067	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.3693724825564198	0.532891848824992	0.009291991345778534
motus_ocean_all.profile	marmgCAMI2_short_read_sample_7	1.0	0.01192358531187285	0.32477134892888054	0.017588508414945404	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.3976247186362913	0.5736512097114469	0.008794254207472702
motus_ocean_all.profile	marmgCAMI2_short_read_sample_9	1.0	0.01371494445794016	0.32390946140674054	0.015993503992122786	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.3050679900415031	0.4401200763668402	0.007996751996061395
